word,pos,cefr
tightly,adverb,B2
traditionally,adverb,B2
truly,adverb,B2
similarly,adverb,C1
sincerely,adverb,C1
solely,adverb,C1
specifically,adverb,C1
specifically,adverb,C1
subsequently,adverb,C1
substantially,adverb,C1
supposedly,adverb,C1
technically,adverb,C1
thankfully,adverb,C1
smoothly,adverb,C2
sparsely,adverb,C2
spiritually,adverb,C2
strategically,adverb,C2
subconsciously,adverb,C2
superficially,adverb,C2
swiftly,adverb,C2
systematically,adverb,C2
technically,adverb,C2
theoretically,adverb,C2
thoughtfully,adverb,C2
serious,adjective,B1
serious,adjective,B2
strenuous,adjective,C2
superfluous,adjective,C2
synonymous,adjective,C2
synonymous,adjective,C2
shiny,adjective,B1
sleepy,adjective,B1
sticky,adjective,B1
tricky,adjective,B2
sleepy,adjective,C1
slippery,adjective,C1
shabby,adjective,C2
smoky,adjective,C2
squeaky,adjective,C2
sexual,adjective,B2
short,adjective,A1
short,adjective,A1
slow,adjective,A1
tall,adjective,A1
simple,adjective,A2
singular,adjective,A2
small,adjective,A2
south,adjective,A2
strange,adjective,A2
sure,adjective,A2
sweet,adjective,A2
tall,adjective,A2
tidy,adjective,A2
TRUE,adjective,A2
shut,adjective,B1
silent,adjective,B1
silly,adjective,B1
similar,adjective,B1
simple,adjective,B1
smart,adjective,B1
soft,adjective,B1
southeast,adjective,B1
southern,adjective,B1
southwest,adjective,B1
spare,adjective,B1
special,adjective,B1
spectacular,adjective,B1
steep,adjective,B1
strange,adjective,B1
strong,adjective,B1
temporary,adjective,B1
thick,adjective,B1
top,adjective,B1
top,adjective,B1
total,adjective,B1
TRUE,adjective,B1
short-term,adjective,B2
significant,adjective,B2
simple,adjective,B2
slow,adjective,B2
solo,adjective,B2
steady,adjective,B2
steady,adjective,B2
still,adjective,B2
straightforward,adjective,B2
stuck,adjective,B2
sudden,adjective,B2
thorough,adjective,B2
tight,adjective,B2
tight,adjective,B2
tough,adjective,B2
sharp,adjective,C1
sheer,adjective,C1
sheer,adjective,C1
smooth,adjective,C1
sole,adjective,C1
stable,adjective,C1
steady,adjective,C1
steep,adjective,C1
stuck,adjective,C1
subsequent,adjective,C1
superior,adjective,C1
through,adjective,C1
set,adjective,C2
shaken,adjective,C2
sheer,adjective,C2
slender,adjective,C2
slim,adjective,C2
smooth,adjective,C2
sober,adjective,C2
solid,adjective,C2
solitary,adjective,C2
solitary,adjective,C2
stiff,adjective,C2
still,adjective,C2
strict,adjective,C2
subject,adjective,C2
subtle,adjective,C2
subtle,adjective,C2
subtle,adjective,C2
supplementary,adjective,C2
tough,adjective,C2
tough,adjective,C2
turbulent,adjective,C2
sometimes,adverb,A1
then,adverb,A1
then,adverb,A1
there,adverb,A1
there,adverb,A1
today,adverb,A1
tomorrow,adverb,A1
tonight,adverb,A1
too,adverb,A1
so,adverb,A2
somewhere,adverb,A2
soon,adverb,A2
south,adverb,A2
still,adverb,A2
straight,adverb,A2
then,adverb,A2
there,adverb,A2
somehow,adverb,B1
still,adverb,B1
straight,adverb,B1
together,adverb,B1
since,adverb,B2
somehow,adverb,B2
then,adverb,B2
there,adverb,B2
though,adverb,B2
tight,adverb,B2
today,adverb,B2
together,adverb,B2
top,adverb,B2
sharp,adverb,C1
sharp,adverb,C1
throughout,adverb,C1
sideways,adverb,C2
together,adverb,C2
time,noun,A2
start,noun,B1
tear,noun,B1
time,noun,B1
share,noun,B2
side,noun,B2
spread,noun,B2
strain,noun,B2
track,noun,B2
trap,noun,B2
shift,noun,C1
sin,noun,C2
sin,noun,C2
slap,noun,C2
stitch,noun,C2
treat,noun,C2
turmoil,noun,C2
set,verb,B2
tackle,verb,B2
set,verb,C1
surge,verb,C1
survey,verb,C1
survey,verb,C1
surrender,verb,C2
treasure,verb,C2
utter,verb,C2
undertake,verb,C1
unwind,verb,C1
workaholic,noun,C2
violate,verb,C2
weep,verb,C2
unemployment,noun,B1
unhappiness,noun,B2
unwillingness,noun,C1
undo,verb,B2
unlock,verb,B2
untie,verb,B2
unfold,verb,C1
unload,verb,C2
unwind,verb,C2
undo,verb,B2
withdrawal,noun,C2
viewer,noun,B2
voter,noun,C2
winner,noun,A2
worker,noun,A2
well-being,noun,C1
writing,noun,A1
writing,noun,A2
writing,noun,B1
writing,noun,B2
warning,noun,B1
walking,noun,A2
understanding,noun,B2
wedding,noun,B1
windsurfing,noun,B1
turning,noun,B1
vocation,noun,C2
vanity,noun,C2
vitality,noun,C2
willingness,noun,B2
visitor,noun,A2
zoo,noun,A1
web,noun,B1
whale,noun,B1
wing,noun,B1
wasp,noun,B2
wolf,noun,B2
worm,noun,B2
zebra,noun,B2
violin,noun,A2
verse,noun,B2
whistle,noun,B2
work,noun,B2
virus,noun,B2
waist,noun,B2
wound,noun,B2
wrist,noun,B2
X-ray,noun,B2
vein,noun,C1
wreck,noun,C2
wrinkle,noun,C2
welfare,noun,B2
vaccine,noun,C2
water,verb,C2
twist,verb,C1
vaccinate,verb,C2
vomit,verb,C2
watch,noun,A1
umbrella,noun,A2
zip,noun,B2
veil,noun,C1
vest,noun,C1
underwear,noun,B1
velvet,noun,C2
underpants,noun,B1
wardrobe,noun,C1
wear,verb,A1
word,noun,A1
verb,noun,A2
vowel,noun,B1
update,noun,B2
use,noun,B2
yell,noun,B2
vocabulary,noun,A2
welcome,noun,B1
underline,verb,B1
warn,verb,B1
welcome,verb,B1
underline,verb,B2
welcome,verb,B2
wonder,verb,B1
write,verb,B1
whisper,verb,B2
yell,verb,B2
volunteer,verb,C1
witness,noun,B2
verdict,noun,C2
yard,noun,B1
volume,noun,B2
weight,noun,B2
yellow,noun,A2
width,noun,B2
worst,noun,B1
university,noun,A1
year,noun,A2
workshop,noun,C1
vegetable,noun,A1
vegetarian,noun,B1
vinegar,noun,B2
yogurt,noun,A2
wall,noun,A1
window,noun,A1
washing machine,noun,A2
venue,noun,B2
warehouse,noun,C2
wallet,noun,A2
will,noun,C2
wealth,noun,B2
turnover,noun,C1
withdraw,verb,C1
village,noun,A1
view,noun,A2
wood,noun,A2
valley,noun,B1
waterfall,noun,B1
wave,noun,B1
weather forecast,noun,B1
volcano,noun,B2
vine,noun,C1
weed,noun,C2
wilderness,noun,C2
water,noun,A1
weather,noun,A1
water,noun,A2
warmth,noun,B2
wind,noun,A1
winter,noun,A1
woodland,noun,C2
world,noun,A1
walk,noun,A2
use,noun,A2
washing-up,noun,A2
work,noun,B1
violence,noun,B2
wait,noun,B2
wait,verb,A1
wash,verb,A1
wander,verb,B2
yawn,verb,B2
wink,verb,C2
use,verb,A1
wash,verb,A1
use,verb,B1
waste,verb,B1
wrap,verb,B1
update,verb,B2
upgrade,verb,B2
watch,verb,B2
water,verb,B2
wipe,verb,B2
wrap,verb,B2
twist,verb,C2
wreck,verb,C2
visit,verb,A1
walk,verb,A1
watch,verb,A1
wake,verb,B1
warm,verb,B2
whistle,verb,B2
widen,verb,B2
twist,verb,C2
woman,noun,A1
worry,noun,B1
wish,noun,B2
type,noun,C1
warmth,noun,B2
wisdom,noun,B2
worry,noun,B2
will,noun,C1
wit,noun,C1
willpower,noun,C2
will,noun,B2
worry,verb,A2
want,verb,A1
worry,verb,B2
wing,noun,C2
wife,noun,A1
uncle,noun,A2
twin,noun,B1
widow,noun,B2
unit,noun,C1
video game,noun,A2
win,noun,C1
volleyball,noun,A2
yoga,noun,B1
victory,noun,B2
withdraw,verb,C2
website,noun,A1
web page,noun,A2
virus,noun,B1
webcam,noun,B1
window,noun,B1
upgrade,noun,B2
wire,noun,B2
volume,noun,B1
virtual reality,noun,B2
video,noun,A2
work,verb,A2
tyre,noun,A2
way,noun,A2
van,noun,B1
vehicle,noun,B1
windscreen,noun,B1
voyage,noun,B2
wing,noun,B2
yacht,noun,B2
vacancy,noun,C1
wreck,noun,C2
union,noun,B1
vacancy,noun,C1
workplace,noun,C1
venture,noun,C2
work,noun,A1
work,noun,A1
wine,noun,A1
whisky,noun,B2
uncountable noun,noun,B1
uncertainty,noun,C1
unrest,noun,C2
unload,verb,C1
unfold,verb,C2
uncover,verb,C1
undress,verb,B1
unpack,verb,B1
variable,noun,C1
withdrawal,noun,C2
waiter,noun,A1
user,noun,B1
writer,noun,B1
walker,noun,C1
villager,noun,C2
understanding,noun,C2
undertaking,noun,C2
upbringing,noun,B2
vision,noun,B2
variation,noun,C2
vision,noun,B2
vegetation,noun,C1
vision,noun,C1
variation,noun,B2
vandalism,noun,C2
unity,noun,C1
validity,noun,C2
weakness,noun,B2
weakness,noun,B2
usefulness,noun,C1
tutor,noun,B2
warrior,noun,C1
waitress,noun,A1
week,noun,A1
week,noun,A1
weekend,noun,A1
year,noun,A1
type,noun,A2
uniform,noun,A2
way,noun,A2
weekday,noun,A2
wheel,noun,A2
turn,noun,B1
unit,noun,B1
vase,noun,B1
vet,noun,B1
video clip,noun,B1
view,noun,B1
visa,noun,B1
visit,noun,B1
voice,noun,B1
vote,noun,B1
wardrobe,noun,B1
way,noun,B1
wheelchair,noun,B1
workout,noun,B1
zone,noun,B1
turn,noun,B2
update,noun,B2
version,noun,B2
victim,noun,B2
vitamin,noun,B2
volunteer,noun,B2
ward,noun,B2
wave,noun,B2
weight,noun,B2
twist,noun,C1
version,noun,C1
viewpoint,noun,C1
walk,noun,C1
witch,noun,C1
youngster,noun,C1
urge,noun,C2
veteran,noun,C2
veteran,noun,C2
vice,noun,C2
virgin,noun,C2
virtue,noun,C2
volume,noun,C2
vow,noun,C2
wave,noun,C2
wave,noun,C2
whim,noun,C2
wish,noun,C2
west,noun,A2
wool,noun,A2
work,noun,A2
value,noun,B1
variety,noun,B1
weight,noun,B1
wildlife,noun,B1
waste,noun,B2
wheat,noun,B2
usage,noun,C1
worse,noun,C1
upkeep,noun,C2
view,noun,C2
violence,noun,C2
virtue,noun,C2
welfare,noun,C2
worship,noun,C2
wreckage,noun,C2
xenophobia,noun,C2
TV,noun,A1
Wednesday,noun,A1
video,noun,A2
white,noun,A2
use,noun,B1
value,noun,B1
wire,noun,B2
usage,noun,C1
virtue,noun,C2
wage,noun,B1
way,noun,B1
view,noun,B2
vocabulary,noun,C1
way,noun,C1
way,noun,C2
work,verb,B1
vanish,verb,B2
vary,verb,B2
wait,verb,C1
visit,verb,A1
visit,verb,A2
win,verb,A2
update,verb,B1
upload,verb,B1
weigh,verb,B1
underestimate,verb,B2
upset,verb,B2
use,verb,B2
value,verb,B2
wear,verb,B2
weigh,verb,B2
witness,verb,B2
underestimate,verb,C1
undergo,verb,C1
verify,verb,C1
withdraw,verb,C1
worship,verb,C1
twist,verb,C2
undermine,verb,C2
uphold,verb,C2
uphold,verb,C2
urge,verb,C2
use,verb,C2
value,verb,C2
vow,verb,C2
wear,verb,C2
wield,verb,C2
withstand,verb,C2
understand,verb,A1
work,verb,A1
write,verb,A1
understand,verb,A2
win,verb,A2
write,verb,A2
type,verb,B1
understand,verb,B1
vote,verb,B1
wave,verb,B1
win,verb,B1
wonder,verb,B1
vary,verb,B2
widen,verb,B2
unite,verb,C1
wave,verb,C1
weaken,verb,C1
worsen,verb,C1
weaken,verb,C2
weapon,noun,B2
war,noun,A2
war,noun,C2
unwell,adjective,B1
yes,adverb,A1
yes,adverb,A1
yes,adverb,A2
undesirable,adjective,C2
undue,adjective,C2
useless,adjective,C2
utmost,adjective,C1
worthy,adjective,C1
whereby,adverb,C2
wretched,adjective,C2
uncomfortable,adjective,B1
unacceptable,adjective,B2
unaffordable,adjective,C1
unbelievable,adjective,B1
unreasonable,adjective,B2
unreliable,adjective,B2
uncomfortable,adjective,C1
unavailable,adjective,B2
unconventional,adjective,C1
unethical,adjective,C2
unbalanced,adjective,C2
undressed,adjective,B2
unlimited,adjective,B2
unspoiled,adjective,C1
unexpected,adjective,B1
uninterested,adjective,B1
unmarried,adjective,C1
unemployed,adjective,B1
unhelpful,adjective,B2
unrealistic,adjective,B2
uninteresting,adjective,B1
unfortunately,adverb,A2
undoubtedly,adverb,B2
unexpectedly,adverb,B2
unreasonably,adverb,C1
unwillingly,adverb,C1
unconscious,adjective,B2
unscrupulous,adjective,C2
unhealthy,adjective,B1
unfit,adjective,B1
unimportant,adjective,B1
unpleasant,adjective,B1
unfit,adjective,B2
unsatisfactory,adjective,B2
uneven,adjective,C2
unhappy,adjective,A2
unhappy,adjective,B1
unkind,adjective,B1
unaware,adjective,B2
uncertain,adjective,B2
uneasy,adjective,B2
unfortunate,adjective,B2
unpopular,adjective,B2
unsure,adjective,B2
unpleasant,adjective,C1
unwise,adjective,C2
viable,adjective,C2
valuable,adjective,B1
virtual,adjective,B2
wrinkled,adjective,C2
twisted,adjective,B2
well-educated,adjective,C1
well-qualified,adjective,C1
well-balanced,adjective,B2
well-dressed,adjective,B1
worried,adjective,A2
well-balanced,adjective,C1
united,adjective,B2
united,adjective,B2
useful,adjective,A2
wonderful,adjective,A2
winding,adjective,B2
understanding,adjective,B2
worrying,adjective,B2
working,adjective,B1
vaccination,noun,C2
useless,adjective,B1
virtually,adverb,B2
violently,adverb,B2
warmly,adverb,B2
willingly,adverb,B2
virtually,adverb,B2
vivacious,adjective,C2
wealthy,adjective,B2
windy,adjective,A2
well,adjective,A1
warm,adjective,A2
written,adjective,B1
very,adverb,A1
well,adverb,A2
well,adverb,B2
well,adverb,C1
voice,verb,C2
white,adjective,A1
yellow,adjective,A1
whole,adjective,A2
wide,adjective,A2
worse,adjective,A2
worst,adjective,A2
upright,adjective,B2
vast,adjective,B2
vivid,adjective,B2
versatile,adjective,C2
underneath,adverb,B2
upside down,adverb,B2
white,adjective,A2
white,adjective,A2
vegetarian,adjective,B1
weak,adjective,B2
upstairs,adjective,B1
upstairs,adverb,A2
well-off,adjective,C1
warm,adjective,A1
wet,adjective,A2
underground,adjective,B2
underground,adjective,B2
wild,adjective,B2
worldwide,adjective,B2
wild,adjective,C2
wash,noun,A2
waste,noun,B1
view,verb,C2
young,adjective,A1
weak,adjective,B1
white,adjective,B1
well-built,adjective,B2
youth,noun,B1
upset,adjective,A2
well-known,adjective,A2
weak,adjective,B1
vivid,adjective,B2
welcome,adjective,B2
wise,adjective,B2
witty,adjective,B2
vain,adjective,C2
versatile,adjective,C2
wary,adjective,C2
wicked,adjective,C2
willing,adjective,C2
withdrawn,adjective,C2
vacant,adjective,B2
workforce,noun,C1
turnover,noun,C2
violent,adjective,B2
violent,adjective,B2
unforgettable,adjective,B1
unbearable,adjective,B2
unbelievable,adjective,B2
unfashionable,adjective,B2
unpredictable,adjective,B2
unsuitable,adjective,B2
unavailable,adjective,C1
unavoidable,adjective,C1
undeniable,adjective,C1
unthinkable,adjective,C1
unattainable,adjective,C2
unfavourable,adjective,C2
unfavourable,adjective,C2
unimaginable,adjective,C2
unsustainable,adjective,C2
unsustainable,adjective,C2
unprofessional,adjective,C1
unconditional,adjective,C2
unchanged,adjective,B2
unjustified,adjective,C1
unnoticed,adjective,C1
unqualified,adjective,C1
unrelated,adjective,C1
unsolved,adjective,C1
untouched,adjective,C1
unwanted,adjective,C1
unaffected,adjective,C2
unbalanced,adjective,C2
unbiased,adjective,C2
undeveloped,adjective,C2
undoubted,adjective,C2
uninhabited,adjective,C2
unprecedented,adjective,C2
unsuccessful,adjective,B2
unhelpful,adjective,C1
uneventful,adjective,C2
unattractive,adjective,B2
unattractive,adjective,C1
unproductive,adjective,C1
unlikely,adjective,B1
unlikely,adjective,C2
unfairly,adverb,B2
uncomfortably,adverb,C1
unnecessarily,adverb,C1
unquestionably,adverb,C1
unsuccessfully,adverb,C1
unavoidably,adverb,C2
unconsciously,adverb,C2
undeniably,adverb,C2
unconscious,adjective,C2
unlucky,adjective,B1
unusual,adjective,A2
unfair,adjective,B1
unfriendly,adjective,B1
unknown,adjective,B1
unknown,adjective,B1
unnecessary,adjective,B1
untidy,adjective,B1
uncertain,adjective,B2
unclear,adjective,B2
unfair,adjective,B2
unfamiliar,adjective,B2
unfortunate,adjective,B2
unnatural,adjective,B2
unwilling,adjective,B2
uncommon,adjective,C1
unforeseen,adjective,C1
unpaid,adjective,C1
unpaid,adjective,C1
unreal,adjective,C1
unsafe,adjective,C1
unsafe,adjective,C1
untrue,adjective,C1
understandable,adjective,B2
valuable,adjective,B2
variable,adjective,C1
vulnerable,adjective,C2
typical,adjective,B1
usual,adjective,B1
universal,adjective,B2
visual,adjective,B2
vertical,adjective,C1
virtual,adjective,C1
verbal,adjective,C2
verbal,adjective,C2
vocational,adjective,C2
varied,adjective,B2
well-organized,adjective,B2
well-equipped,adjective,C1
well-informed,adjective,C1
twisted,adjective,C2
underdeveloped,adjective,C2
visible,adjective,B2
visible,adjective,C1
upcoming,adjective,C1
underlying,adjective,C2
understanding,noun,B2
worthless,adjective,C1
worthless,adjective,C2
weekly,adjective,A2
usually,adverb,A2
typically,adverb,B1
urgently,adverb,B1
typically,adverb,B2
vividly,adverb,B2
warmly,adverb,B2
widely,adverb,B2
wildly,adverb,B2
wrongly,adverb,B2
ultimately,adverb,C1
understandably,adverb,C1
universally,adverb,C1
utterly,adverb,C1
wisely,adverb,C1
ultimately,adverb,C2
unanimously,adverb,C2
vaguely,adverb,C2
visibly,adverb,C2
vitally,adverb,C2
voluntarily,adverb,C2
wholeheartedly,adverb,C2
wholly,adverb,C2
wildly,adverb,C2
various,adjective,A2
unanimous,adjective,C2
vicious,adjective,C2
vicious,adjective,C2
wrong,adjective,A1
west,adjective,A2
wet,adjective,A2
wild,adjective,A2
wooden,adjective,A2
upper,adjective,B1
up-to-date,adjective,B1
urgent,adjective,B1
warm,adjective,B1
waste,adjective,B1
welcome,adjective,B1
western,adjective,B1
western,adjective,B1
wet,adjective,B1
wrong,adjective,B1
ultimate,adjective,B2
underwater,adjective,B2
unique,adjective,B2
unique,adjective,B2
urban,adjective,B2
vacant,adjective,B2
valid,adjective,B2
valid,adjective,B2
vital,adjective,B2
waterproof,adjective,B2
weak,adjective,B2
weak,adjective,B2
weird,adjective,B2
well-paid,adjective,B2
wild,adjective,B2
worthwhile,adjective,B2
wrong,adjective,B2
ultimate,adjective,C1
underpaid,adjective,C1
upper-class,adjective,C1
upward,adjective,C1
vague,adjective,C1
voluntary,adjective,C1
weak,adjective,C1
weak,adjective,C1
widespread,adjective,C1
working-class,adjective,C1
wrong,adjective,C1
underway,adjective,C2
utter,adjective,C2
vague,adjective,C2
very,adjective,C2
virgin,adjective,C2
weary,adjective,C2
white,adjective,C2
white,adjective,C2
would-be,adjective,C2
wretched,adjective,C2
up,adverb,A1
well,adverb,A1
when,adverb,A1
where,adverb,A1
why,adverb,A1
yesterday,adverb,A1
twice,adverb,A2
up,adverb,A2
west,adverb,A2
wrong,adverb,A2
yet,adverb,A2
yet,adverb,A2
up,adverb,B1
why,adverb,B1
worse,adverb,B1
up,adverb,B2
up,adverb,B2
wide,adverb,B2
worst,adverb,B2
upwards,adverb,C1
vice versa,adverb,C1
yet,adverb,C1
uphill,adverb,C2
whenever,adverb,C2
whereabouts,adverb,C2
whole,adverb,C2
wood,noun,A2
world,noun,B1
union,noun,B2
vote,noun,B2
the upper class,noun,C1
the working class,noun,C1
workforce,noun,C2
win,verb,B2
wound,verb,B2
worship,verb,C1
view,verb,C2
yield,verb,C2
violent,adjective,C2
bye,exclamation,A1
Cheers!,exclamation,B1
Cheers!,exclamation,B2
amongst,preposition,B2
beyond,preposition,C1
all,determiner,A1
all right,exclamation,A1
alright,exclamation,A1
can,modal verb,A1
can,modal verb,A1
about,preposition,A1
at,preposition,A2
according to,preposition,B1
because of,preposition,B1
against,preposition,B2
any,determiner,A1
any,determiner,A1
another,determiner,A2
at,preposition,A1
behind,preposition,A1
between,preposition,A1
across,preposition,A2
after,preposition,A2
after,preposition,A2
against,preposition,A2
around,preposition,A2
around,preposition,A2
around,preposition,A2
before,preposition,A2
beside,preposition,A2
between,preposition,A2
after,preposition,B1
along,preposition,B1
among,preposition,B1
before,preposition,B1
by,preposition,B1
at,preposition,B2
beneath,preposition,B2
beyond,preposition,B2
can,modal verb,A1
between,preposition,A1
be,auxiliary verb,A2
be,auxiliary verb,A2
a,determiner,A1
a,determiner,A1
a,determiner,A1
a,determiner,A1
all,determiner,A1
an,determiner,A1
both,determiner,A1
a,determiner,A2
a,determiner,A2
a,determiner,A2
a,determiner,A2
a,determiner,A2
a,determiner,A2
all,determiner,A2
another,determiner,A2
all,determiner,B1
Cheers!,exclamation,B1
can,modal verb,A1
cannot,modal verb,A1
can,modal verb,A2
can,modal verb,B1
can,modal verb,B2
can,modal verb,B2
after,preposition,A1
at,preposition,A1
at,preposition,A1
at,preposition,A1
before,preposition,A1
between,preposition,A1
against,preposition,A2
along,preposition,A2
among,preposition,A2
between,preposition,A2
between,preposition,A2
by,preposition,A2
by,preposition,A2
by,preposition,A2
against,preposition,B1
at,preposition,B1
before,preposition,B1
behind,preposition,B1
behind,preposition,B1
besides,preposition,B1
between,preposition,B1
but,preposition,B1
according to,preposition,B2
after,preposition,B2
along,preposition,B2
beyond,preposition,B2
by,preposition,B2
by,preposition,B2
after,preposition,C1
amid,preposition,C1
among,preposition,C1
behind,preposition,C1
beyond,preposition,C1
after,preposition,C2
amid,preposition,C2
before,preposition,C2
behind,preposition,C2
beneath,preposition,C2
anything,pronoun,A1
anything,pronoun,A1
anybody,pronoun,A2
anyone,pronoun,A2
anybody,pronoun,B1
anyone,pronoun,B1
cool,exclamation,A2
concerning,preposition,B2
damn,exclamation,B1
considering,preposition,B2
do,auxiliary verb,B2
could,modal verb,A2
could,modal verb,B1
could,modal verb,B1
despite,preposition,B1
every,determiner,A1
enough,determiner,A2
double,determiner,B1
enough,determiner,B2
down,preposition,A2
down,preposition,A2
everything,pronoun,A2
do,auxiliary verb,A1
do,auxiliary verb,B1
each,determiner,A1
every,determiner,A1
every,determiner,B2
congratulations,exclamation,A2
could,modal verb,A2
could,modal verb,B1
during,preposition,A2
during,preposition,A2
except,preposition,A2
each,pronoun,A1
everybody,pronoun,A2
everyone,pronoun,A2
either,pronoun,B1
goodbye,exclamation,A1
hi,exclamation,A1
hey,exclamation,A2
in,preposition,B1
good afternoon,exclamation,A1
good evening,exclamation,A1
good morning,exclamation,A1
good night,exclamation,A1
hello,exclamation,A1
hello,exclamation,A1
for,preposition,A2
in,preposition,B1
for,preposition,B2
few,determiner,B1
from,preposition,A1
from,preposition,A1
in,preposition,A1
inside,preposition,A1
into,preposition,A1
from,preposition,A2
in,preposition,A2
in,preposition,B1
from,preposition,B2
in,preposition,B1
for,preposition,A2
for,preposition,B1
including,preposition,A2
following,preposition,B2
have,auxiliary verb,A2
her,determiner,A1
his,determiner,A1
for,preposition,A1
for,preposition,A1
from,preposition,A1
from,preposition,A1
in,preposition,A1
for,preposition,A2
for,preposition,A2
for,preposition,A2
for,preposition,A2
for,preposition,A2
for,preposition,A2
in,preposition,A2
into,preposition,A2
for,preposition,B1
from,preposition,B1
in,preposition,B1
instead of,preposition,B1
into,preposition,B1
into,preposition,B1
from,preposition,B2
from,preposition,B2
from,preposition,B2
in,preposition,B2
for,preposition,C1
for,preposition,C1
in,preposition,C2
inside,preposition,C2
he,pronoun,A1
her,pronoun,A1
him,pronoun,A1
I,pronoun,A1
it,pronoun,A1
it,pronoun,A1
hers,pronoun,A2
herself,pronoun,A2
himself,pronoun,A2
his,pronoun,A2
it,pronoun,A2
herself,pronoun,B2
himself,pronoun,B2
