word,pos,cefr_int,cefr
paper,NOUN,3,B
part,NOUN,3,B
picture,NOUN,3,B
poem,NOUN,3,B
poet,NOUN,3,B
record,NOUN,3,B
role,NOUN,3,B
scene,NOUN,3,B
series,NOUN,3,B
picture,NOUN,4,B
piece,NOUN,4,B
portrait,NOUN,4,B
script,NOUN,4,B
series,NOUN,4,B
photography,NOUN,2,A
pop,NOUN,2,A
rap,NOUN,2,A
rock,NOUN,2,A
poetry,NOUN,3,B
publicity,NOUN,4,B
sculpture,NOUN,3,B
rhythm,NOUN,4,B
present,VERB,4,B
print,VERB,4,B
print,VERB,4,B
promote,VERB,4,B
run,VERB,5,C
portray,VERB,6,C
patient,NOUN,3,B
pill,NOUN,3,B
remedy,NOUN,4,B
rib,NOUN,4,B
scar,NOUN,4,B
sense,NOUN,4,B
pulse,NOUN,5,C
palm,NOUN,6,C
plague,NOUN,6,C
rash,NOUN,6,C
sample,NOUN,6,C
scan,NOUN,6,C
posture,NOUN,5,C
pain,NOUN,2,A
poison,NOUN,4,B
pregnancy,NOUN,5,C
recover,VERB,3,B
react,VERB,5,C
prescribe,VERB,6,C
relax,VERB,5,C
pocket,NOUN,2,A
raincoat,NOUN,2,A
ring,NOUN,2,A
scarf,NOUN,2,A
pullover,NOUN,3,B
sandal,NOUN,3,B
pants,NOUN,3,B
pyjamas,NOUN,4,B
pen,NOUN,1,A
pencil,NOUN,1,A
question,NOUN,1,A
sentence,NOUN,1,A
postcard,NOUN,2,A
rubber,NOUN,2,A
paragraph,NOUN,3,B
photocopy,NOUN,3,B
phrase,NOUN,3,B
point,NOUN,3,B
prayer,NOUN,3,B
promise,NOUN,3,B
questionnaire,NOUN,3,B
scream,NOUN,3,B
profile,NOUN,4,B
proposal,NOUN,4,B
quarrel,NOUN,4,B
query,NOUN,4,B
remark,NOUN,4,B
row,NOUN,4,B
semicolon,NOUN,4,B
sense,NOUN,4,B
paper,NOUN,6,C
plea,NOUN,6,C
proverb,NOUN,6,C
quote,NOUN,6,C
saying,NOUN,6,C
post,NOUN,2,A
post,NOUN,2,A
pressure,NOUN,4,B
print,NOUN,6,C
propaganda,NOUN,6,C
reply,NOUN,3,B
request,NOUN,3,B
protest,NOUN,4,B
record,NOUN,4,B
response,NOUN,4,B
rumour,NOUN,4,B
reproach,NOUN,6,C
pray,VERB,2,A
quarrel,VERB,4,B
respond,VERB,4,B
say,VERB,1,A
see,VERB,1,A
print,VERB,2,A
put,VERB,2,A
persuade,VERB,3,B
predict,VERB,3,B
promise,VERB,3,B
pronounce,VERB,3,B
recommend,VERB,3,B
remind,VERB,3,B
repeat,VERB,3,B
report,VERB,3,B
request,VERB,3,B
say,VERB,3,B
say,VERB,3,B
say,VERB,3,B
persuade,VERB,4,B
praise,VERB,4,B
propose,VERB,4,B
reach,VERB,4,B
recommend,VERB,4,B
reject,VERB,4,B
remark,VERB,4,B
represent,VERB,4,B
reveal,VERB,4,B
release,VERB,5,C
plant,VERB,6,C
present,VERB,6,C
put,VERB,6,C
represent,VERB,6,C
reproach,VERB,6,C
sell,VERB,6,C
read,VERB,1,A
read,VERB,2,A
promise,VERB,3,B
refuse,VERB,3,B
register,VERB,3,B
reply,VERB,3,B
ring,VERB,3,B
scream,VERB,3,B
protest,VERB,4,B
quote,VERB,5,C
quote,VERB,5,C
pirate,NOUN,3,B
prisoner,NOUN,3,B
rule,NOUN,3,B
penalty,NOUN,4,B
sentence,NOUN,4,B
police,NOUN,2,A
proceedings,NOUN,6,C
pair,NOUN,2,A
pair,NOUN,2,A
piece,NOUN,2,A
piece,NOUN,2,A
pattern,NOUN,3,B
piece,NOUN,3,B
pile,NOUN,3,B
row,NOUN,3,B
percentage,NOUN,4,B
pint,NOUN,4,B
pound,NOUN,4,B
ring,NOUN,4,B
roll,NOUN,4,B
sample,NOUN,4,B
scale,NOUN,4,B
paper,NOUN,1,A
pink,NOUN,2,A
purple,NOUN,2,A
red,NOUN,2,A
scale,NOUN,4,B
right,NOUN,2,A
scale,NOUN,4,B
paper,NOUN,2,A
project,NOUN,2,A
pupil,NOUN,2,A
schoolchild,NOUN,2,A
period,NOUN,3,B
place,NOUN,3,B
pass,NOUN,4,B
seminar,NOUN,4,B
scholar,NOUN,5,C
physics,NOUN,2,A
school,NOUN,2,A
science,NOUN,2,A
philosophy,NOUN,4,B
science,NOUN,3,B
pass,VERB,2,A
picnic,NOUN,1,A
plate,NOUN,1,A
sandwich,NOUN,1,A
pan,NOUN,3,B
pea,NOUN,3,B
peanut,NOUN,3,B
pepper,NOUN,3,B
pot,NOUN,3,B
recipe,NOUN,3,B
roll,NOUN,3,B
saucepan,NOUN,3,B
saucer,NOUN,3,B
pancake,NOUN,4,B
portion,NOUN,4,B
prawn,NOUN,4,B
pastry,NOUN,5,C
relish,NOUN,6,C
rice,NOUN,1,A
salt,NOUN,1,A
pasta,NOUN,2,A
pepper,NOUN,2,A
pastry,NOUN,5,C
pizza,NOUN,1,A
potato,NOUN,1,A
pear,NOUN,2,A
salad,NOUN,2,A
sauce,NOUN,2,A
sausage,NOUN,2,A
peach,NOUN,3,B
pie,NOUN,3,B
pineapple,NOUN,3,B
pudding,NOUN,4,B
refreshments,NOUN,3,B
roast,VERB,2,A
room,NOUN,1,A
pillow,NOUN,2,A
roof,NOUN,2,A
seat,NOUN,2,A
palace,NOUN,3,B
place,NOUN,3,B
row,NOUN,3,B
rug,NOUN,3,B
ruin,NOUN,3,B
passage,NOUN,4,B
resident,NOUN,4,B
property,NOUN,4,B
premises,NOUN,5,C
pound,NOUN,2,A
penny,NOUN,3,B
rate,NOUN,4,B
saving,NOUN,5,C
sector,NOUN,5,C
poverty,NOUN,4,B
profit,NOUN,4,B
savings,NOUN,4,B
rent,VERB,2,A
quote,VERB,6,C
park,NOUN,1,A
place,NOUN,1,A
plant,NOUN,1,A
river,NOUN,1,A
peak,NOUN,3,B
planet,NOUN,3,B
region,NOUN,3,B
rose,NOUN,3,B
season,NOUN,3,B
pond,NOUN,4,B
pool,NOUN,4,B
rainbow,NOUN,4,B
range,NOUN,4,B
reserve,NOUN,4,B
root,NOUN,4,B
seed,NOUN,4,B
palm,NOUN,5,C
rain,NOUN,1,A
sand,NOUN,3,B
scenery,NOUN,3,B
oxygen,NOUN,4,B
rubber,NOUN,4,B
sea,NOUN,1,A
rainforest,NOUN,3,B
rock,NOUN,3,B
pine,NOUN,4,B
pour,VERB,3,B
rise,VERB,3,B
search,NOUN,3,B
process,NOUN,4,B
punch,NOUN,4,B
practice,NOUN,2,A
reach,NOUN,4,B
rescue,NOUN,3,B
routine,NOUN,3,B
rush,NOUN,4,B
point,VERB,2,A
pause,VERB,3,B
rest,VERB,3,B
participate,VERB,4,B
queue,VERB,4,B
scratch,VERB,4,B
pose,VERB,5,C
retreat,VERB,6,C
revolt,VERB,6,C
repair,VERB,2,A
return,VERB,2,A
pass,VERB,3,B
pick,VERB,3,B
pin,VERB,3,B
point,VERB,3,B
postpone,VERB,3,B
pour,VERB,3,B
prevent,VERB,3,B
produce,VERB,3,B
prove,VERB,3,B
provide,VERB,3,B
push,VERB,3,B
quit,VERB,3,B
raise,VERB,3,B
remove,VERB,3,B
rescue,VERB,3,B
save,VERB,3,B
select,VERB,3,B
poison,VERB,4,B
present,VERB,4,B
preserve,VERB,4,B
process,VERB,4,B
punch,VERB,4,B
remove,VERB,4,B
restore,VERB,4,B
reward,VERB,4,B
roll,VERB,4,B
rub,VERB,4,B
ruin,VERB,4,B
scratch,VERB,4,B
seize,VERB,4,B
send,VERB,4,B
push,VERB,5,C
release,VERB,5,C
resist,VERB,5,C
restrain,VERB,5,C
restrict,VERB,5,C
sacrifice,VERB,5,C
scan,VERB,5,C
pat,VERB,6,C
refine,VERB,6,C
retrieve,VERB,6,C
scan,VERB,6,C
seize,VERB,6,C
practise,VERB,1,A
run,VERB,1,A
see,VERB,1,A
paint,VERB,2,A
prepare,VERB,2,A
pull,VERB,2,A
push,VERB,2,A
pass,VERB,3,B
plan,VERB,3,B
press,VERB,3,B
protect,VERB,3,B
push,VERB,3,B
search,VERB,3,B
pound,VERB,4,B
reach,VERB,4,B
research,VERB,4,B
resist,VERB,4,B
rip,VERB,4,B
rush,VERB,4,B
separate,VERB,4,B
separate,VERB,4,B
rock,VERB,6,C
perfume,NOUN,2,A
race,NOUN,5,C
resemble,VERB,5,C
scar,NOUN,5,C
peace,NOUN,3,B
pleasure,NOUN,3,B
respect,NOUN,3,B
respect,NOUN,3,B
pain,NOUN,4,B
pity,NOUN,4,B
pride,NOUN,4,B
pride,NOUN,4,B
revenge,NOUN,4,B
sense,NOUN,4,B
self-esteem,NOUN,5,C
restraint,NOUN,6,C
self-control,NOUN,6,C
self-discipline,NOUN,6,C
self-respect,NOUN,6,C
panic,NOUN,4,B
passion,NOUN,4,B
pressure,NOUN,4,B
rage,NOUN,4,B
regret,NOUN,4,B
sense,NOUN,3,B
point,NOUN,4,B
sense,NOUN,4,B
pretend,VERB,4,B
react,VERB,4,B
prefer,VERB,2,A
regret,VERB,3,B
respect,VERB,3,B
reject,VERB,4,B
respect,VERB,4,B
risk,VERB,4,B
risk,VERB,4,B
satisfy,VERB,4,B
return,VERB,5,C
resent,VERB,6,C
sense,VERB,6,C
please,VERB,3,B
relax,VERB,3,B
panic,VERB,4,B
reckon,VERB,4,B
president,NOUN,3,B
policy,NOUN,4,B
republic,NOUN,5,C
referendum,NOUN,6,C
regime,NOUN,6,C
seat,NOUN,6,C
politics,NOUN,3,B
power,NOUN,5,C
reform,NOUN,6,C
rule,VERB,4,B
parent,NOUN,1,A
party,NOUN,1,A
roommate,NOUN,4,B
romance,NOUN,3,B
separate,VERB,4,B
rear,VERB,5,C
playground,NOUN,2,A
pool,NOUN,2,A
puzzle,NOUN,2,A
quiz,NOUN,2,A
race,NOUN,2,A
racket,NOUN,2,A
point,NOUN,3,B
product,NOUN,3,B
record,NOUN,3,B
score,NOUN,3,B
penalty,NOUN,4,B
pitch,NOUN,4,B
referee,NOUN,4,B
run,NOUN,4,B
pass,NOUN,6,C
second,NOUN,6,C
rugby,NOUN,2,A
pool,NOUN,3,B
play,NOUN,4,B
sale,NOUN,4,B
represent,VERB,4,B
page,NOUN,2,A
PC,NOUN,2,A
program,NOUN,2,A
password,NOUN,3,B
plug,NOUN,3,B
pump,NOUN,3,B
part,NOUN,4,B
pedal,NOUN,4,B
satellite,NOUN,4,B
power,NOUN,3,B
radio,NOUN,3,B
return,NOUN,3,B
scan,VERB,5,C
plane,NOUN,1,A
path,NOUN,2,A
platform,NOUN,2,A
railway,NOUN,2,A
roundabout,NOUN,2,A
pass,NOUN,3,B
pavement,NOUN,3,B
pocket,NOUN,3,B
resort,NOUN,3,B
return,NOUN,3,B
ride,NOUN,3,B
ride,NOUN,3,B
route,NOUN,3,B
parachute,NOUN,4,B
rocket,NOUN,4,B
path,NOUN,6,C
petrol,NOUN,2,A
rail,NOUN,3,B
reverse,NOUN,6,C
road,NOUN,1,A
port,NOUN,3,B
sail,VERB,3,B
run,VERB,4,B
sail,VERB,4,B
reach,VERB,3,B
sail,VERB,3,B
secretary,NOUN,2,A
profession,NOUN,3,B
post,NOUN,4,B
perk,NOUN,5,C
recruit,NOUN,6,C
paperwork,NOUN,4,B
rank,NOUN,5,C
personnel,NOUN,5,C
retire,VERB,3,B
practise,VERB,5,C
rape,NOUN,4,B
robbery,NOUN,4,B
pork,NOUN,3,B
priest,NOUN,3,B
recycling,NOUN,3,B
reconstruction,NOUN,6,C
reorganize,VERB,5,C
replacement,NOUN,4,B
replacement,NOUN,5,C
redevelopment,NOUN,5,C
refund,NOUN,3,B
review,NOUN,3,B
reunion,NOUN,6,C
review,NOUN,6,C
readjust,VERB,6,C
recur,VERB,6,C
rebuild,VERB,3,B
replace,VERB,3,B
reflect,VERB,4,B
reflect,VERB,4,B
regain,VERB,4,B
repay,VERB,4,B
replace,VERB,4,B
review,VERB,4,B
readjust,VERB,5,C
recharge,VERB,5,C
recreate,VERB,5,C
redevelop,VERB,5,C
refund,VERB,5,C
reinforce,VERB,5,C
restart,VERB,5,C
restart,VERB,5,C
review,VERB,5,C
reconstruct,VERB,6,C
reinforce,VERB,6,C
recycle,VERB,3,B
reconsider,VERB,5,C
relocate,VERB,5,C
rethink,VERB,5,C
restructure,VERB,6,C
principal,NOUN,4,B
professional,NOUN,4,B
reversal,NOUN,6,C
renewal,NOUN,5,C
renewal,NOUN,6,C
performance,NOUN,4,B
relevance,NOUN,5,C
perseverance,NOUN,6,C
resistance,NOUN,6,C
resistance,NOUN,6,C
resemblance,NOUN,6,C
resistance,NOUN,6,C
participant,NOUN,5,C
reference,NOUN,4,B
persistence,NOUN,6,C
presence,NOUN,6,C
presence,NOUN,4,B
presence,NOUN,6,C
presence,NOUN,6,C
partner,NOUN,2,A
photographer,NOUN,2,A
ruler,NOUN,2,A
owner,NOUN,3,B
reader,NOUN,3,B
reporter,NOUN,3,B
rider,NOUN,3,B
seller,NOUN,3,B
partner,NOUN,4,B
philosopher,NOUN,4,B
producer,NOUN,4,B
publisher,NOUN,4,B
pensioner,NOUN,5,C
producer,NOUN,5,C
programmer,NOUN,5,C
provider,NOUN,5,C
ruler,NOUN,5,C
retailer,NOUN,6,C
plastic,NOUN,2,A
reading,NOUN,6,C
ruling,NOUN,6,C
planning,NOUN,4,B
planning,NOUN,5,C
reasoning,NOUN,6,C
running,NOUN,6,C
position,NOUN,3,B
position,NOUN,4,B
reception,NOUN,4,B
reflection,NOUN,4,B
regulation,NOUN,4,B
revolution,NOUN,4,B
selection,NOUN,4,B
precaution,NOUN,5,C
projection,NOUN,5,C
proposition,NOUN,5,C
presumption,NOUN,6,C
procession,NOUN,6,C
rejection,NOUN,6,C
resolution,NOUN,6,C
resolution,NOUN,6,C
revelation,NOUN,6,C
sanction,NOUN,6,C
relaxation,NOUN,3,B
production,NOUN,4,B
production,NOUN,4,B
protection,NOUN,4,B
selection,NOUN,4,B
perfection,NOUN,5,C
preservation,NOUN,5,C
projection,NOUN,5,C
radiation,NOUN,5,C
regulation,NOUN,5,C
renovation,NOUN,5,C
presentation,NOUN,6,C
realization,NOUN,6,C
recognition,NOUN,6,C
recognition,NOUN,6,C
rejection,NOUN,6,C
retention,NOUN,6,C
population,NOUN,3,B
position,NOUN,3,B
presentation,NOUN,4,B
recommendation,NOUN,4,B
reduction,NOUN,4,B
relation,NOUN,4,B
separation,NOUN,4,B
progression,NOUN,5,C
provision,NOUN,5,C
restriction,NOUN,5,C
perception,NOUN,6,C
provocation,NOUN,6,C
recollection,NOUN,6,C
rejection,NOUN,6,C
repetition,NOUN,6,C
reservation,NOUN,6,C
resolution,NOUN,6,C
restriction,NOUN,6,C
reception,NOUN,3,B
realization,NOUN,5,C
receptionist,NOUN,2,A
scientist,NOUN,3,B
pharmacist,NOUN,4,B
psychologist,NOUN,4,B
psychiatrist,NOUN,6,C
possibility,NOUN,4,B
quality,NOUN,3,B
popularity,NOUN,4,B
reality,NOUN,4,B
productivity,NOUN,5,C
purity,NOUN,5,C
rarity,NOUN,5,C
reliability,NOUN,5,C
security,NOUN,5,C
possibility,NOUN,3,B
probability,NOUN,5,C
scarcity,NOUN,6,C
recognize,VERB,3,B
recognize,VERB,4,B
privatize,VERB,5,C
recognize,VERB,5,C
requirement,NOUN,4,B
payment,NOUN,4,B
recruitment,NOUN,5,C
readiness,NOUN,5,C
richness,NOUN,5,C
readiness,NOUN,6,C
professor,NOUN,3,B
sailor,NOUN,3,B
razor,NOUN,4,B
predecessor,NOUN,6,C
prosecutor,NOUN,6,C
relationship,NOUN,4,B
ownership,NOUN,5,C
readership,NOUN,5,C
racist,NOUN,6,C
pair,NOUN,1,A
part,NOUN,1,A
person,NOUN,1,A
problem,NOUN,1,A
restaurant,NOUN,1,A
passport,NOUN,2,A
penfriend,NOUN,2,A
pilot,NOUN,2,A
plan,NOUN,2,A
policeman,NOUN,2,A
policewoman,NOUN,2,A
present,NOUN,2,A
price,NOUN,2,A
prize,NOUN,2,A
purse,NOUN,2,A
quarter,NOUN,2,A
queen,NOUN,2,A
question,NOUN,2,A
reason,NOUN,2,A
receipt,NOUN,2,A
salesperson,NOUN,2,A
screen,NOUN,2,A
second,NOUN,2,A
packet,NOUN,3,B
parcel,NOUN,3,B
pedestrian,NOUN,3,B
period,NOUN,3,B
pharmacy,NOUN,3,B
pin,NOUN,3,B
pipe,NOUN,3,B
pleasure,NOUN,3,B
plug,NOUN,3,B
politician,NOUN,3,B
postman,NOUN,3,B
preposition,NOUN,3,B
prescription,NOUN,3,B
prince,NOUN,3,B
princess,NOUN,3,B
pronoun,NOUN,3,B
purpose,NOUN,3,B
queue,NOUN,3,B
range,NOUN,3,B
report,NOUN,3,B
result,NOUN,3,B
result,NOUN,3,B
reward,NOUN,3,B
reward,NOUN,3,B
ride,NOUN,3,B
robot,NOUN,3,B
rule,NOUN,3,B
run,NOUN,3,B
salesman,NOUN,3,B
saleswoman,NOUN,3,B
search,NOUN,3,B
season,NOUN,3,B
secret,NOUN,3,B
section,NOUN,3,B
pack,NOUN,4,B
package,NOUN,4,B
package,NOUN,4,B
parade,NOUN,4,B
passage,NOUN,4,B
path,NOUN,4,B
pattern,NOUN,4,B
pattern,NOUN,4,B
pause,NOUN,4,B
peak,NOUN,4,B
pension,NOUN,4,B
phase,NOUN,4,B
plan,NOUN,4,B
platform,NOUN,4,B
plot,NOUN,4,B
point,NOUN,4,B
point,NOUN,4,B
point,NOUN,4,B
prefix,NOUN,4,B
process,NOUN,4,B
programme,NOUN,4,B
project,NOUN,4,B
proposal,NOUN,4,B
question,NOUN,4,B
range,NOUN,4,B
rate,NOUN,4,B
ray,NOUN,4,B
rebel,NOUN,4,B
release,NOUN,4,B
remedy,NOUN,4,B
representative,NOUN,4,B
resource,NOUN,4,B
right,NOUN,4,B
ring,NOUN,4,B
rise,NOUN,4,B
role,NOUN,4,B
salon,NOUN,4,B
sample,NOUN,4,B
scene,NOUN,4,B
scent,NOUN,4,B
schedule,NOUN,4,B
scheme,NOUN,4,B
scratch,NOUN,4,B
series,NOUN,4,B
panel,NOUN,5,C
peasant,NOUN,5,C
peer,NOUN,5,C
permit,NOUN,5,C
perspective,NOUN,5,C
phenomenon,NOUN,5,C
philosophy,NOUN,5,C
policy,NOUN,5,C
portion,NOUN,5,C
power,NOUN,5,C
principle,NOUN,5,C
print,NOUN,5,C
privilege,NOUN,5,C
profile,NOUN,5,C
proportion,NOUN,5,C
push,NOUN,5,C
pyramid,NOUN,5,C
race,NOUN,5,C
rate,NOUN,5,C
ratio,NOUN,5,C
rectangle,NOUN,5,C
reign,NOUN,5,C
riot,NOUN,5,C
rise,NOUN,5,C
risk,NOUN,5,C
rival,NOUN,5,C
runway,NOUN,5,C
sack,NOUN,5,C
saint,NOUN,5,C
secretary,NOUN,5,C
serial,NOUN,5,C
pact,NOUN,6,C
panel,NOUN,6,C
paradox,NOUN,6,C
parallel,NOUN,6,C
particle,NOUN,6,C
pastime,NOUN,6,C
patch,NOUN,6,C
patch,NOUN,6,C
patch,NOUN,6,C
pioneer,NOUN,6,C
pit,NOUN,6,C
platform,NOUN,6,C
plot,NOUN,6,C
pocket,NOUN,6,C
point,NOUN,6,C
point,NOUN,6,C
pole,NOUN,6,C
puzzle,NOUN,6,C
quarter,NOUN,6,C
quote,NOUN,6,C
raid,NOUN,6,C
raid,NOUN,6,C
rail,NOUN,6,C
rally,NOUN,6,C
rally,NOUN,6,C
record,NOUN,6,C
reserve,NOUN,6,C
retreat,NOUN,6,C
retreat,NOUN,6,C
rhyme,NOUN,6,C
ribbon,NOUN,6,C
ritual,NOUN,6,C
roar,NOUN,6,C
rocket,NOUN,6,C
round,NOUN,6,C
round,NOUN,6,C
route,NOUN,6,C
sail,NOUN,6,C
scenario,NOUN,6,C
scene,NOUN,6,C
scrap,NOUN,6,C
pay,NOUN,3,B
permission,NOUN,3,B
progress,NOUN,3,B
property,NOUN,3,B
research,NOUN,3,B
room,NOUN,3,B
rubbish,NOUN,3,B
pace,NOUN,4,B
peace,NOUN,4,B
pottery,NOUN,4,B
pottery,NOUN,4,B
power,NOUN,4,B
privacy,NOUN,4,B
proof,NOUN,4,B
psychology,NOUN,4,B
question,NOUN,4,B
quiet,NOUN,4,B
reach,NOUN,4,B
reason,NOUN,4,B
right,NOUN,4,B
safety,NOUN,4,B
ozone,NOUN,5,C
power,NOUN,5,C
praise,NOUN,5,C
prestige,NOUN,5,C
protein,NOUN,5,C
release,NOUN,5,C
retail,NOUN,5,C
revenue,NOUN,5,C
rubbish,NOUN,5,C
safety,NOUN,5,C
scope,NOUN,5,C
pressure,NOUN,6,C
purpose,NOUN,6,C
pursuit,NOUN,6,C
range,NOUN,6,C
recovery,NOUN,6,C
refuge,NOUN,6,C
relief,NOUN,6,C
relief,NOUN,6,C
relish,NOUN,6,C
remorse,NOUN,6,C
rhyme,NOUN,6,C
ruin,NOUN,6,C
rule,NOUN,6,C
scope,NOUN,6,C
scrap,NOUN,6,C
scrutiny,NOUN,6,C
paint,NOUN,1,A
phone,NOUN,1,A
Saturday,NOUN,1,A
school,NOUN,1,A
September,NOUN,1,A
plural,NOUN,2,A
rent,NOUN,2,A
rest,NOUN,2,A
powder,NOUN,3,B
prison,NOUN,3,B
religion,NOUN,3,B
repair,NOUN,3,B
result,NOUN,3,B
salary,NOUN,3,B
salmon,NOUN,3,B
prejudice,NOUN,4,B
procedure,NOUN,4,B
prospect,NOUN,4,B
rehearsal,NOUN,4,B
risk,NOUN,4,B
rope,NOUN,4,B
scandal,NOUN,4,B
paradise,NOUN,5,C
pressure,NOUN,5,C
privilege,NOUN,5,C
redundancy,NOUN,5,C
register,NOUN,5,C
sacrifice,NOUN,5,C
self,NOUN,5,C
portrayal,NOUN,6,C
practice,NOUN,6,C
precedent,NOUN,6,C
principle,NOUN,6,C
rivalry,NOUN,6,C
script,NOUN,6,C
people,NOUN,1,A
scissors,NOUN,2,A
remains,NOUN,4,B
proceedings,NOUN,6,C
quarter,NOUN,1,A
return,NOUN,3,B
point,NOUN,4,B
rule,NOUN,4,B
price,NOUN,5,C
prospect,NOUN,6,C
read,NOUN,6,C
rush,NOUN,6,C
rush,NOUN,6,C
picture,NOUN,4,B
return,VERB,2,A
pass,VERB,3,B
point,VERB,3,B
rise,VERB,3,B
pray,VERB,4,B
progress,VERB,4,B
propose,VERB,4,B
qualify,VERB,4,B
rebel,VERB,4,B
recover,VERB,4,B
remain,VERB,4,B
return,VERB,4,B
rise,VERB,4,B
run,VERB,4,B
plunge,VERB,5,C
proceed,VERB,5,C
search,VERB,5,C
pass,VERB,6,C
pay,VERB,6,C
persist,VERB,6,C
persist,VERB,6,C
progress,VERB,6,C
prosper,VERB,6,C
rage,VERB,6,C
rage,VERB,6,C
reign,VERB,6,C
rhyme,VERB,6,C
riot,VERB,6,C
send,VERB,1,A
post,VERB,2,A
receive,VERB,2,A
repeat,VERB,2,A
save,VERB,2,A
see,VERB,2,A
sell,VERB,2,A
sell,VERB,2,A
pick,VERB,3,B
plant,VERB,3,B
play,VERB,3,B
post,VERB,3,B
punish,VERB,3,B
raise,VERB,3,B
reduce,VERB,3,B
rent,VERB,3,B
require,VERB,3,B
reserve,VERB,3,B
rob,VERB,3,B
run,VERB,3,B
save,VERB,3,B
peel,VERB,4,B
photograph,VERB,4,B
poison,VERB,4,B
pollute,VERB,4,B
present,VERB,4,B
produce,VERB,4,B
prove,VERB,4,B
put,VERB,4,B
raise,VERB,4,B
reach,VERB,4,B
record,VERB,4,B
reject,VERB,4,B
release,VERB,4,B
release,VERB,4,B
renew,VERB,4,B
represent,VERB,4,B
revise,VERB,4,B
rule,VERB,4,B
run,VERB,4,B
sack,VERB,4,B
search,VERB,4,B
see,VERB,4,B
see,VERB,4,B
sentence,VERB,4,B
picture,VERB,5,C
place,VERB,5,C
possess,VERB,5,C
presume,VERB,5,C
produce,VERB,5,C
prolong,VERB,5,C
promote,VERB,5,C
pursue,VERB,5,C
rate,VERB,5,C
receive,VERB,5,C
record,VERB,5,C
recover,VERB,5,C
refresh,VERB,5,C
regulate,VERB,5,C
regulate,VERB,5,C
renovate,VERB,5,C
resolve,VERB,5,C
restore,VERB,5,C
reverse,VERB,5,C
rush,VERB,5,C
scare,VERB,5,C
see,VERB,5,C
pass,VERB,6,C
patch,VERB,6,C
pinpoint,VERB,6,C
pity,VERB,6,C
plague,VERB,6,C
present,VERB,6,C
press,VERB,6,C
provoke,VERB,6,C
raid,VERB,6,C
raid,VERB,6,C
read,VERB,6,C
recollect,VERB,6,C
reconcile,VERB,6,C
reform,VERB,6,C
register,VERB,6,C
relieve,VERB,6,C
relish,VERB,6,C
repair,VERB,6,C
represent,VERB,6,C
retain,VERB,6,C
reveal,VERB,6,C
rival,VERB,6,C
saddle,VERB,6,C
sample,VERB,6,C
see,VERB,6,C
send,VERB,6,C
paint,VERB,1,A
pay,VERB,1,A
phone,VERB,1,A
play,VERB,1,A
play,VERB,1,A
remember,VERB,1,A
ride,VERB,1,A
pack,VERB,2,A
park,VERB,2,A
play,VERB,2,A
play,VERB,2,A
prepare,VERB,2,A
record,VERB,2,A
rent,VERB,2,A
ring,VERB,2,A
save,VERB,2,A
save,VERB,2,A
pay,VERB,3,B
perform,VERB,3,B
play,VERB,3,B
quit,VERB,3,B
race,VERB,3,B
report,VERB,3,B
revise,VERB,3,B
score,VERB,3,B
search,VERB,3,B
see,VERB,3,B
pause,VERB,4,B
qualify,VERB,4,B
qualify,VERB,4,B
recall,VERB,4,B
resign,VERB,4,B
reverse,VERB,4,B
row,VERB,4,B
scratch,VERB,4,B
sell,VERB,4,B
rank,VERB,5,C
refresh,VERB,5,C
rehearse,VERB,5,C
run,VERB,5,C
pass,VERB,6,C
peel,VERB,6,C
pop,VERB,6,C
prosecute,VERB,6,C
relate,VERB,6,C
rot,VERB,6,C
pub,NOUN,2,A
refugee,NOUN,4,B
prostitute,NOUN,5,C
rebellion,NOUN,5,C
rape,VERB,4,B
pathetic,ADJ,6,C
poorly,ADJ,5,C
scary,ADJ,3,B
pretty,ADV,3,B
part,VERB,6,C
relative,ADJ,5,C
presently,ADV,5,C
paramount,ADJ,6,C
posh,ADJ,4,B
posh,ADJ,6,C
recycled,ADJ,3,B
reproduce,VERB,6,C
reasonable,ADJ,3,B
reasonable,ADJ,3,B
remarkable,ADJ,4,B
pleasurable,ADJ,5,C
portable,ADJ,5,C
reputable,ADJ,5,C
respectable,ADJ,6,C
payable,ADJ,5,C
payable,ADJ,5,C
reliable,ADJ,3,B
reasonable,ADJ,4,B
respectable,ADJ,4,B
physical,ADJ,4,B
psychological,ADJ,4,B
sensational,ADJ,6,C
residential,ADJ,6,C
residential,ADJ,4,B
regional,ADJ,4,B
racial,ADJ,4,B
professional,ADJ,3,B
rational,ADJ,5,C
philosophical,ADJ,6,C
practical,ADJ,6,C
sceptical,ADJ,6,C
sentimental,ADJ,6,C
political,ADJ,3,B
presidential,ADJ,4,B
radical,ADJ,6,C
recreational,ADJ,6,C
professional,ADJ,4,B
self-reliant,ADJ,6,C
redundant,ADJ,4,B
secluded,ADJ,6,C
semi-detached,ADJ,5,C
pleased,ADJ,2,A
relaxed,ADJ,3,B
satisfied,ADJ,3,B
scared,ADJ,3,B
petrified,ADJ,4,B
puzzled,ADJ,4,B
qualified,ADJ,4,B
relieved,ADJ,4,B
respected,ADJ,4,B
self-centred,ADJ,5,C
reserved,ADJ,6,C
self-assured,ADJ,6,C
related,ADJ,4,B
scheduled,ADJ,4,B
retired,ADJ,4,B
persistent,ADJ,6,C
painful,ADJ,3,B
pitiful,ADJ,6,C
peaceful,ADJ,3,B
powerful,ADJ,3,B
painful,ADJ,4,B
peaceful,ADJ,4,B
respectful,ADJ,5,C
