Word,Synonyms
future_n,"['forthcoming', 'next', 'coming', 'futures', 'prospective', 'tomorrow', 'upcoming', 'subsequent', 'ahead', ""'avenir"", 'futur', 'further', 'futuro', 'avenir', 'later', 'futura', 'forward', 'come', 'soon-to-be', 'zukunft', 'expectant', 'futuristic']"
gain_n,"['win', 'acquire', 'profit', 'obtain', 'earn', 'gains', 'get', 'earnings', 'earning', 'benefit', 'winning', 'achieve', 'acquiring', 'obtaining', 'receive', 'advantage', 'learn', 'conquer']"
gait_n,['approach']
gallery_n,"['galerie', 'photo', 'rostrum', 'clip', 'beaux-arts', 'tribune', 'galleries', 'photos', 'museum', 'hall', 'podium', 'pictures', 'tribuna', 'balcony', 'forum', 'musée', 'galeries', 'exhibition', 'tunnelsof']"
gallon_n,['litre']
gambit_n,"['masterstroke', 'maneuver']"
gang_n,"['gangs', 'band', 'bunch', 'in-band', 'kang', 'ribbon', 'mob', 'strip', 'gang-related', 'guerrilla', 'motion', 'collective', 'posse', 'stripe']"
gap_n,"['divide', 'difference', 'variance', 'disparity', 'discrepancy', 'loophole', 'ditch', 'chasm', 'gaps', 'vacuum', 'lacuna', 'deficit', 'deviation', 'gulf', 'shortcoming', 'deficiency', 'differences', 'differential', 'distance', 'shortfall', 'abyss', 'cap', 'empty', 'rift', 'discontinuity', 'disparities', 'void', 'gat', 'variances', 'hole', 'shortcomings', 'deficiencies', 'graben', 'mismatch', 'lack', 'deviations', 'jaap', 'flaw', 'lag', 'variation', 'divergence', 'hiatus', 'inequality', 'kip', 'lacunae', 'wedge', 'imbalance', 'fracture', 'bpa', 'omission', 'separation']"
garland_n,['wreath']
gaze_n,['look']
gear_n,"['sprocket', 'pinion', 'lever', 'equipment', 'braking', 'gears', 'speed', 'devices', 'speeds']"
gearbox_n,"['box', 'transmission', 'assy', '−', 'mechanism', 'fund']"
Gen_n,"['gene', 'generation', 'gender', 'gen.', 'kind']"
gender_n,"['sex', 'gender-based', 'género', 'gen', 'sexes', 'gender-specific', 'gender-', 'gender-related', 'genus', 'kind', 'genre', 'parity', 'gender-sensitive', 'sexual', 'women', 'male-female', 'type', 'genera', 'sort']"
gene_n,"['genes', 'genetic', 'gen', 'genetics', 'jin']"
General_n,"['overall', 'comprehensive', 'public', 'gen.', 'broad', 'générale', 'général', 'generally', 'secretary-general', 'plenary', 'overarching', 'generic', 'generals', 'year', 'generalised', 'whole', 'large', 'blanket', 'gerais', 'assembly', 'universal', 'ordinary', 'corporate', 'allgemeine', 'widespread', 'background', 'grand', 'algemene', 'generalized', 'gã', 'common', 'omnibus', 'mainstream', 'generali', 'geral', 'générales', 'global', 'across-the-board', 'total', 'overhead', 'executive']"
generation_n,"['generating', 'production', 'generations', 'gen', 'génération', 'generate', 'gil', 'jill', 'creation', 'jil', 'jel', 'output', 'breed']"
gentleman_n,"['nobleman', 'sir', 'gentlemen', 'mr', 'man', 'monsieur', 'mister']"
gentleness_n,"['kindness', 'sweetness', 'softness']"
geography_n,"['géographie', 'geografia', 'geographical', 'geographic']"
geologist_n,['geological']
gesture_n,"['geste', 'flick', 'move', 'posture', 'signal']"
ghost_n,"['phantom', 'ghosts', 'spectre', 'baneling', 'ghostbusters', 'specter', 'spook', 'bogey', 'shadow', 'apparition', 'spirit']"
giant_n,"['gigante', 'géant', 'giants', 'reus', 'gigantic', 'magnate', 'huge', 'bellwether', 'enormous', 'jumbo', 'mega', 'mammoth', 'colossus', 'titan', 'redcedar', 'juggernaut', 'phat', 'mogul', 'awesome', 'immense', 'massive']"
girlfriend_n,"['friend', 'girl', 'fiancée', 'blonde', 'nana', 'roommate', 'chick', 'bride', '-girlfriend', 'amie', 'blond']"
glance_n,"['peek', 'sight', 'look', 'view', 'overview', 'wink', 'vista', 'look-see', 'eye', 'jiffy', 'heartbeat']"
glory_n,"['gloria', 'fame', 'hail', 'splendour', 'glorious', 'splendor', 'luster', 'stardom', 'honor', 'thrill', 'heyday']"
gloss_n,"['brilliant', 'glossy', 'brightness', 'bright', 'satin', 'chandelier', 'lustre', 'high-gloss', 'shining', 'shiny', 'varnish', 'luster']"
goal_n,"['objective', 'aim', 'target', 'purpose', 'meta', 'objectives', 'goals', 'targets', 'intent', 'lens', 'end', 'object', 'aims', 'order', 'objectif', 'intention', 'view', 'ambition', 'purposes', 'aimed', 'focus']"
golf_n,"['golfing', 'golfer', 'gulf', 'wave']"
goods_n,"['products', 'property', 'merchandise', 'cargo', 'commodities', 'assets', 'wares', 'commodity', 'beni', 'freight', 'product', 'cargoes', 'marchandises', 'articles', 'mercancías', 'properties', 'blaga', 'items', 'outputs', 'mercadorias', 'asset', 'possessions', 'tovar', 'biens', 'merchandises', 'objects', 'supplies', 'produced', 'dangereuses', 'belongings']"
Governor_n,"['ruler', 'ruling', 'gouverneur', 'gov.', 'governador', 'governors', 'conservative', 'mayor', 'regulator', 'wali']"
gp_n,"['pg', 'pm', 'generalist', 'comm', 'lv', 'pgs']"
grace_n,"['gracia', 'majesty', 'thanks', 'pardon', 'elegance', 'mercy', 'samah', 'clemency', 'gris']"
graduate_n,"['graduates', 'postgraduate', 'post-graduate', 'graduated', 'graduation', 'diploma', 'upper', 'degree', 'graduating', 'higher', 'superior']"
grain_n,"['grains', 'cereal', 'cereals', 'squall', 'food', 'wheat', 'kernel', 'seed', 'cereale', 'seeds', 'grit', 'speck']"
grant_n,"['subsidy', 'grants', 'granting', 'concession', 'subvention', 'subsidies', 'give', 'allowance', 'donation', 'award', 'issuance', 'gratien', 'subsidisation', 'subsidization', 'awarding', 'provide', 'accord', 'concede', 'donations', 'confer', 'issuing', 'scholarship', 'don', 'premium', 'allocation', 'pay', 'funding', 'giving', 'lease', 'allow']"
graphics_n,"['charts', 'graphs', 'graphical', 'graphic', 'chart', 'graph', 'illustrations', 'images', 'erections', 'cartographic', 'wallcharts']"
grass_n,"['weed', 'herb', 'grasses', 'lawn', 'pot', 'turf', 'herbs', 'sod', 'herbaceous', 'gramineae', 'grassland', 'tallgrass', 'spliff', 'fatty', 'tso', 'd.']"
grassland_n,"['prairie', 'prairies', 'grasslands', 'pasture', 'pastures', 'grassy', 'meadow', 'grass', 'grazing', 'turf', 'pastureland', 'rangeland']"
grave_n,"['serious', 'severe', 'tomb', 'deep', 'gross', 'profound', 'acute', 'graves', 'seriously', 'cemetery', 'dangerous', 'falls', 'major', 'burial', 'great', 'severely', 'heavy', 'dire', 'grievous', 'gravesite', 'gravely', 'graveyard']"
greek_n,"['greeks', 'greece', 'greco', 'ελληνικές', 'greek-cypriot', 'hellenic', 'cypriot', 'kommounistiko']"
greeting_n,"['salutation', 'hello', 'congratulation', 'yahya', 'gco', 'salute', 'home']"
grid_n,"['network', 'grids', 'grate', 'grille', 'gate', 'template', 'matrix', 'rubric', 'grill', 'mesh', 'scale']"
grief_n,"['sorrow', 'sadness', 'pain', 'mourning', 'bereavement', 'heartache', 'grieving', 'woe', 'suffering', 'spite', 'anguish', 'distress', 'affliction', 'penalty']"
grille_n,"['louver', 'parrilla', 'grill', 'grate', 'parilla', 'grid', 'cowl', 'mesh']"
grip_n,"['puño', 'right-of-way', 'fist', 'stranglehold', 'adhesion', 'apocalypse', 'asa', 'control', 'prey', 'ferrule', 'yoke']"
ground_n,"['field', 'soil', 'land', 'terrestrial', 'terrain', 'earth', 'sol', 'ground-based', 'land-based', 'underground', 'reason', 'mass', 'floor', 'berri', 'masa', 'haché', 'basis', 'destruction', 'motif', 'estate', 'ﬁeld', 'groundwork', 'motive', 'terra', 'grounding', 'situ', 'sun', 'surface', 'wild', 'soils', 'loco', 'spot', 'area', 'territory', 'veld', 'land-mines', 'overland', 'land-', 'place', 'subsurface', 'birri']"
group_n,"['panel', 'groups', 'groupe', 'task', 'unit', 'team', 'cluster', 'grouping', 'grupo', 'working', 'syndicate', 'band', 'pool', 'party', 'collective', 'category', 'caucus', 'teams', 'bunch', 'gruppo', 'groep', 'set', 'fraktion', 'section']"
growth_n,"['growing', 'increase', 'grow', 'development', 'rise', 'expansion', 'croissance', 'grew', 'developed', 'progression']"
guarantee_n,"['ensure', 'warranty', 'guaranteeing', 'guaranteed', 'ensuring', 'guarantees', 'assurance', 'collateral', 'safeguard', 'assure', 'secure', 'guarantor', 'security', 'garantie', 'εγγύηση', 'safeguards', 'secured', 'assurances', 'securing', 'ensured', 'safeguarding', 'gage', 'warranties', 'garantía', 'provide', 'surety']"
guard_n,"['guards', 'guardia', 'custody', 'garde', 'guardsmen', 'keeper', 'guarding', 'custodian', 'keep', 'warden', 'on-call', 'guardian', 'keeps', 'garda', 'haris', 'watchkeeping', 'care', 'goalkeeper', 'custodial', 'coastguard', 'custodianship', 'guardhouse', 'saver', 'safekeeping', 'bodyguard', 'guardsman', 'vigilance', 'janitor', 'caretaker', 'watchman', 'warder', 'day-care', 'retains', 'watch']"
guardian_n,"['tutor', 'custodian', 'guardians', 'keeper', 'guarantor', 'guard', 'warden', 'guardianship', 'babysitter', 'watchdog', 'janitor', 'mentor', 'caretaker', 'protector', 'gatekeeper', 'sitter', 'trusteeship', 'watchman', 'warder', 'curator', 'caregiver']"
guest_n,"['invited', 'guests', 'daif', 'invitee', 'deif', 'host', 'invitation', 'invitees', 'houseguest', 'visiting', 'client', 'requested', 'encouraged', 'asked']"
guidance_n,"['orientation', 'guidelines', 'direction', 'advice', 'counselling', 'guide', 'guiding', 'directions', 'guideline', 'directives', 'orientations', 'steering', 'councils', 'indications', 'mentoring', 'counseling', 'instructions', 'referral', 'tips', 'coaching', 'boards', 'aiming', 'leadership', 'aimer', 'induction', 'arshad', 'thrust', 'directorate', 'directive', 'directing', 'focus', 'reference', 'guided', 'guides', 'hoda', 'policy']"
guidebook_n,"['guide', 'handbook', 'manual', 'manuel']"
guideline_n,"['directive', 'guidelines', 'guidance', 'orientation', 'recommendation', 'direction', 'guide', 'norms', 'directives']"
guilt_n,"['culpability', 'guilty', 'blame', 'remorse', 'fault', 'culpa', 'conviction', 'culprit']"
gun_n,"['weapon', 'pistol', 'rifle', 'revolver', 'shotgun', 'canon', 'firearm', 'handgun', 'cannon', 'sidearm', 'poor', 'firearms', 'weapons', 'artillery', 'barrel', 'gat', 'gunpoint', 'piece', 'howitzer', 'guns', 'arms', 'firecracker']"
habit_n,"['custom', 'mania', 'wont', 'practice', 'reflex']"
habitat_n,"['habitats', ""'habitat"", 'unchs', 'housing', 'un-habitat']"
hall_n,"['room', 'lobby', 'chamber', 'hallway', 'temple', 'hotel', 'corridor', 'holl', 'lounge', 'gallery', 'salle', 'mairie', 'concourse', 'halls', 'halli', 'foyer', 'galerie', 'courtroom', 'auditorium', 'barracks', 'aisle', 'office']"
hallmark_n,"['characteristic', 'feature', 'mark', 'stamp', 'trademark', 'seal']"
hallucination_n,['daylight']
handful_n,"['fistful', 'handle', 'handhold', 'doorknob', 'hilt', 'bunch', 'knob']"
handicap_n,"['disability', 'disadvantage', 'disabilities', 'obstacle', 'impediment', 'impairment', 'drawback']"
handle_n,"['asa', 'manage', 'manipulate', 'handful', 'handling', 'identifier', 'saa', 'address', 'treat', 'controller', 'mango', 'driver', 'id', 'processing', 'handled', 'tackle', 'managing', 'addressing', 'fistful', 'aoa', 'deal']"
handling_n,"['manipulation', 'treatment', 'processing', 'manipulating', 'handle', 'material-handling', 'management', 'handled', 'addressing', 'address', 'tampering', 'stevedoring', 'treating', 'cartage', 'disposal', 'managing', 'tackling', 'dealing', 'treat', 'cargo-handling', 'addressed', 'processed']"
harbour_n,"['port', 'havre', 'seaport', 'harbours', 'harbor', 'cross-harbour', 'ports', 'haven', 'portuaire', 'seaports', 'wearing', 'seabed']"
hardware_n,"['hw', 'equipment', 'hardware-', 'material', 'materiel', 'materials', 'hardware-based']"
harm_n,"['damage', 'injury', 'prejudice', 'hurt', 'damages', 'undermine', 'detriment', 'impair', 'harms', 'wrong', 'jeopardize', 'injure', 'evil', 'torts', 'affect', 'injuries', 'harming', 'harmfulness']"
hatch_n,"['tailgate', 'trappe', 'trapdoor', 'hatchway', 'hatching', 'outbreak', 'bunker', 'hatched', 'sas', 'rear', 'trapping', 'trap', 'traps', 'pillbox', 'shading']"
hawk_n,"['falcon', 'hawke', 'hauck', 'peregrine', 'eagle', 'buse', 'nighthawk', 'hook', 'hawks', 'hock', 'nozzle', 'red-shouldered', 'hok', 'ying', 'buzzard']"
hazard_n,"['danger', 'risk', 'hazards', 'dangers', 'risks', 'dangerous', 'jeopardy', 'threat', 'gambling', 'peril', 'likelihood']"
heading_n,"['header', 'title', 'rubric', 'position', 'category', 'entitled', 'chapeau', 'item', 'line', 'starting', 'entry', 'departure', 'letterhead', 'headings', 'positions', 'section', 'headline', 'chapter', 'subheading']"
headline_n,"['title', 'epitaph', 'holder', 'global', 'heading', 'incumbent', 'overall']"
headmaster_n,"['director', 'dumbledore', 'warden', 'principals', 'steering']"
headquarters_n,"['seat', 'hq', 'siege', 'headquarter', 'sits', 'seats', 'sede', 'seating', 'nhq', 'barracks', 'hqs', 'headquarters-based', 'headquartered', 'command', 'secretariat']"
hearing_n,"['audition', 'hearings', 'audience', 'audiencia', 'auditory', 'bench', 'listening', 'hear', 'sitting', 'trial', 'heard', 'audlence', 'listenership', 'vista', 'court', 'view', 'consultation']"
heat_n,"['thermal', 'warmth', 'heating', 'chaleur', 'hot', 'heet', 'calorific', 'warm', 'temperature', 'heats', 'defogger', 'fever', 'warming', 'caliente']"
heaven_n,"['paradise', 'paradis', 'sky', 'skies', 'ciel', 'haven', 'heavens', 'god', 'havens', 'goodness']"
heavyweight_n,"['heavy-weight', 'lorry', 'juggernaut', 'heavy']"
hedge_n,"['speculative', 'hedging', 'coverage', 'cover']"
heel_n,"['talon', 'stub', 'counterfoil', 'inclination', 'bead', 'achilles', 'camel', 'lug']"
heifer_n,['heifers']
height_n,"['altitude', 'heights', 'high', 'size', 'elevation', 'apogee', 'tall', 'commensurate', 'time', 'climax', 'highly', 'tune', 'peak', 'up', 'stature', 'culmination', 'louder']"
helicopter_n,"['helicopters', 'chopper', 'copter', 'hélicoptère', 'aircraft', 'hélicoptères', 'rotary-wing', 'helo']"
helm_n,"['rudder', 'bar', 'barre', 'head', 'helmsman', 'tiller']"
helplessness_n,"['powerlessness', 'impotence', 'defencelessness', 'distress', 'inability', 'hopelessness', 'helpless', 'orphanhood']"
hepatitis_n,['hep']
heritage_n,"['legacy', 'patrimoine', 'patrimony', 'inheritance', 'patrimonial', 'estate', 'patrimonio', 'wealth', 'property', 'héritage', 'heritages', 'endowment', 'relics', 'historic', 'assets', 'traditional']"
hermit_n,"['loner', 'solitaire', 'lonely', 'solitary']"
hero_n,"['heroes', 'all-american', 'heroic', 'heroin', 'champion', 'heroine', 'superhero', 'smack', 'chevalier', 'knight', 'hiro']"
herring_n,"['kipper', 'silvery', 'sill', 'codfish']"
hierarchy_n,"['hierarchies', 'hierarchical', 'rank', 'ranking', 'chain']"
highway_n,"['motorway', 'road', 'freeway', 'expressway', 'highways', 'autoroute', 'roads', 'hwy', 'superhighway', 'route', 'motorways', 'on-road', 'rapid', 'interstate', 'cty', 'roadway', 'routier']"
hillside_n,"['hill', 'slope']"
hint_n,"['suggestion', 'index', 'indication', 'suspicion', 'insinuation', 'track', 'allusion', 'clue', 'tip']"
hip_n,"['hips', 'pip', 'rump', 'cool']"
historian_n,"['history', 'saga']"
history_n,"['story', 'historical', 'historic', ""'histoire"", 'histoire', 'historian', 'tale', 'historia', 'histories', 'background', 'date', 'past', 'saga', 'record', 'geschichte', 'historique', 'tradition', 'backgrounds', 'annals', 'stories', 'shi']"
hit_n,"['struck', 'affected', 'beaten', 'heet', 'hits', 'hitting', 'knock', 'touched', 'knocked', 'punched', 'strike', 'rocked', 'slugged', 'jolted', 'striking', 'reached', 'beat', 'touch', 'touché', 'punch', 'collided', 'befallen', 'goafter', 'afflicted', 'rammed', 'sideswiped', 'impacted', 'pounded', 'attacking', 'jolts', 'strucked', 'shook', 'blow', 'beating', 'kicked', 'stricken', 'slapped', 'hurt', 'spilled', 'bombed']"
hold_n,"['keep', 'organize', 'retention', 'holding', 'convene', 'organise', 'take', 'held', 'maintain', 'occupy', 'retain', 'abeyance', 'celebrate', 'conduct', 'detain', 'possess', 'organizing', 'attach', 'contain', 'convening', 'detent', 'have', 'arrange', 'waiting', 'retainage', 'withholding', 'wait']"
holder_n,"['incumbent', 'proprietor', 'bracket', 'owner', 'permittee', 'holders', 'licensee', 'aa', 'cardholder', 'bearer', 'titular', 'keeper', 'yy', 'wearer', 'possessor', 'headline', 'sa', 'patentee', 'support', 'registrant', 'grantee', 'banner', 'ownership', 'chairholder', 'rightholder', 'incumbents', 'policyholder', 'pensioner', 'ftss', 'mandate-holder']"
holding_n,"['held', 'convening', 'hold', 'celebration', 'exploitation', 'portfolio', 'detention', 'holdings', 'conduct', 'holdco', 'retention', 'celebración', 'conducting', 'wallet', 'organizing', 'observance', 'pregunta-contestación', 'commemoration', 'convene', 'possession', 'organization', 'organize', 'conclusion', 'debate-votación', 'keeping', 'organising', 'celebrating']"
hole_n,"['orifice', 'loch', 'shithole', 'hellhole', 'foxhole', 'holes', 'gat', 'peephole', 'port', 'pit', 'stockade', 'dump', 'brig', 'gap', 'loophole', 'jail', 'drill', 'borehole', 'pothole', 'pozo']"
honour_n,"['honor', 'honoured', ""'honneur"", 'honorary', 'honouring', 'tribute', 'privilege', 'fulfil', 'honors', 'eer', 'honneur', 'honours', 'credit', 'pleasure', 'meet', 'respect', 'transmit', 'sharaf', 'era', 'distinction', 'lordship', 'honour-related', 'honored', 'comply', 'abide']"
hook_n,"['hooks', 'bail', 'hook.', 'hawke', 'hawk', 'quilting', 'bait', 'claw', 'hauck', 'hooked', 'clip', 'coupling', 'hitch']"
hope_n,"['expectancy', 'hopes', 'expectation', 'esperanza', 'expect', ""'espoir"", 'wish', 'hoop', 'amal', 'hoped', 'trust', 'espoir', ""'hoop"", 'hopeful', 'desire', 'expects']"
horizon_n,"['horizonte', ""'horizon"", 'horizons', 'skyline', 'term', 'sight', 'offing', 'over-the-horizon', 'prospect']"
