Word,Synonyms
poem,"['ballad', 'composition', 'epic', 'lyric', 'poetry', 'rhyme', 'sonnet', 'verse', 'writing']"
poet,"['artist', 'author', 'dramatist', 'lyricist', 'writer']"
poetry,['verse']
point,"['mark', 'stop']"
pole,"['beam', 'flagpole', 'leg', 'mast', 'rod', 'stick']"
polemic,"['belligerent', 'contrary', 'eristic']"
policy,"['action', 'administration', 'approach', 'arrangement', 'behavior', 'code', 'guideline', 'management', 'method', 'plan', 'practice', 'program', 'protocol', 'rule', 'scheme', 'strategy', 'theory']"
politics,"['campaigning', 'government']"
poll,"['ballot', 'count', 'opinion', 'survey', 'vote', 'voting']"
polling,"['ballot', 'count', 'opinion', 'survey', 'vote', 'voting']"
pollution,"['abuse', 'corruption', 'deterioration', 'infection']"
polytechnic,[]
polythene,[]
pond,"['basin', 'lagoon', 'pool', 'puddle']"
population,"['community', 'culture', 'people', 'populace', 'public', 'society', 'state']"
port,"['harbor', 'seaport', 'wharf']"
portfolio,"['bag', 'briefcase', 'case', 'container', 'envelope', 'folder', 'notebook', 'valise']"
portion,"['allocation', 'chunk', 'excerpt', 'fraction', 'fragment', 'lot', 'part', 'piece', 'quantity', 'section', 'segment', 'serving']"
portrait,"['account', 'characterization', 'depiction', 'figure', 'image', 'likeness', 'model', 'painting', 'photograph', 'picture', 'portrayal', 'profile', 'silhouette', 'sketch', 'snapshot', 'vignette']"
position,"['area', 'environment', 'location', 'point', 'post', 'seat', 'situation', 'spot', 'stand']"
possession,['custody']
possibility,"['action', 'circumstance', 'hazard', 'hope', 'incident', 'opportunity', 'probability', 'prospect', 'risk']"
post,"['panel', 'pole']"
poster,"['banner', 'billboard', 'placard', 'sheet', 'sign', 'sticker']"
posterity,"['breed', 'brood', 'children', 'descendants', 'family', 'heirs', 'issue', 'lineage', 'offspring', 'progeny', 'seed', 'stock', 'successors']"
pot,"['basin', 'bowl', 'bucket', 'can', 'cup', 'jar', 'jug', 'kettle', 'mug', 'pan', 'saucepan', 'urn', 'vessel']"
potash,['manure']
potential,"['hidden', 'likely', 'possible', 'probable']"
potentiality,"['ability', 'aptitude', 'capability', 'capacity', 'potential', 'power', 'wherewithal']"
pound,"['avoirdupois', 'pint', 'troy']"
poverty,"['bankruptcy', 'debt', 'deficit', 'difficulty', 'famine', 'hardship', 'lack', 'scarcity', 'shortage', 'starvation', 'underdevelopment']"
powder,"['crumb', 'dust']"
power,"['capability', 'capacity', 'function', 'influence', 'potential', 'skill', 'talent']"
pp,[]
practice,"['form', 'habit', 'method', 'proceeding', 'process', 'rule', 'system', 'tradition', 'use']"
practitioner,"['doctor', 'master', 'professional', 'specialist']"
prayer,"['appeal', 'invocation', 'plea', 'service', 'worship']"
predecessor,"['ancestor', 'forebear']"
prediction,"['forecast', 'forecasting', 'guess', 'indicator', 'prognosis', 'prophecy']"
preference,"['choice', 'desire', 'inclination', 'option', 'predilection', 'weakness']"
pregnancy,"['fertilization', 'germination', 'gravidity', 'gravidness', 'impregnation', 'parturiency', 'propagation']"
prejudice,"['animosity', 'bias', 'bigotry', 'chauvinism', 'discrimination', 'enmity', 'injustice', 'preconception', 'racism', 'sexism', 'xenophobia']"
premise,"['assertion', 'assumption', 'basis', 'ground', 'presumption', 'proposition', 'thesis']"
premium,"['choice', 'prime', 'superior']"
preoccupation,"['amusement', 'captivation', 'daydreaming', 'distraction', 'engrossment', 'preoccupancy']"
preparation,"['arrangement', 'construction', 'education', 'establishment', 'formation', 'groundwork', 'measure', 'plan', 'precaution', 'preparedness', 'qualification', 'rehearsal', 'study', 'training']"
prescription,"['drug', 'instruction', 'recipe', 'remedy']"
presence,['existence']
present,['current']
presentation,"['appearance', 'delivery', 'demonstration', 'display', 'introduction', 'offering', 'production', 'proposal', 'reception', 'show', 'submission']"
press,"['journalist', 'magazine', 'media', 'newspaper', 'paper', 'publisher', 'reporter', 'writer']"
pressure,"['burden', 'squeeze', 'strain', 'strength', 'stress', 'tension']"
prevention,['avoidance']
prey,"['casualty', 'chased', 'dupe', 'game', 'kill', 'loot', 'mark', 'martyr', 'mug', 'pillage', 'quarry', 'quest', 'raven', 'spoil', 'sufferer', 'underdog', 'victim']"
price,"['amount', 'bill', 'cost', 'demand', 'discount', 'estimate', 'expenditure', 'expense', 'fare', 'fee', 'figure', 'output', 'pay', 'payment', 'premium', 'rate', 'return', 'tariff', 'valuation', 'worth']"
pride,"['delight', 'dignity', 'ego', 'happiness', 'honor', 'joy', 'pleasure', 'satisfaction', 'self-confidence', 'self-respect']"
priest,"['cleric', 'elder', 'father', 'friar', 'lama', 'monk', 'preacher', 'rector']"
Prince,"['archduke', 'emeer', 'emir', 'monarch', 'nobleman', 'potentate', 'raja', 'rajah', 'royalty', 'ruler', 'sovereign']"
principle,"['assumption', 'basis', 'convention', 'doctrine', 'ethic', 'foundation', 'fundamental', 'precept', 'proposition', 'regulation', 'rule', 'truth']"
priority,"['arrangement', 'preference']"
prison,"['confinement', 'jail', 'lockup', 'penitentiary']"
prisoner,"['captive', 'convict', 'detainee', 'hostage']"
privilege,"['advantage', 'allowance', 'authority', 'authorization', 'benefit', 'concession', 'entitlement', 'exemption', 'freedom', 'immunity', 'license', 'opportunity', 'prerogative', 'right']"
prize,"['outstanding', 'topnotch']"
probability,"['anticipation', 'chance', 'contingency', 'expectation', 'feasibility', 'odds', 'possibility', 'prospect']"
procedure,"['action', 'agenda', 'conduct', 'form', 'measure', 'method', 'move', 'operation', 'plan', 'policy', 'practice', 'proceeding', 'program', 'scheme', 'step', 'strategy', 'transaction']"
proceeding,"['action', 'exercise', 'experiment', 'incident', 'measure', 'operation', 'procedure', 'process', 'transaction']"
process,"['action', 'case', 'course', 'development', 'growth', 'means', 'measure', 'mechanism', 'movement', 'operation', 'practice', 'procedure', 'proceeding', 'progress', 'rule', 'step', 'system', 'technique', 'trial', 'way']"
processing,"['alter', 'convert', 'deal with', 'dispose of', 'handle', 'prepare', 'refine', 'transform', 'treat']"
processor,"['boner', 'skinner', 'slaughterer', 'slayer']"
producer,"['architect', 'contractor', 'maker', 'manufacturer']"
product,"['amount', 'brand', 'commodity', 'crop', 'device', 'fruit', 'merchandise', 'output', 'produce', 'production', 'profit', 'stock', 'work']"
production,"['construction', 'management', 'manufacture', 'manufacturing']"
productivity,"['capacity', 'fertility', 'production', 'yield']"
profession,"['art', 'business', 'career', 'craft', 'employment', 'field', 'line of work', 'occupation', 'pursuit', 'role', 'situation', 'specialty', 'undertaking']"
professional,"['competent', 'efficient', 'experienced', 'licensed', 'qualified', 'skillful']"
profile,"['figure', 'portrait', 'sketch']"
profit,"['acquisition', 'benefit', 'bottom line', 'earnings', 'goods', 'harvest', 'income', 'interest', 'output', 'percentage', 'proceeds', 'product', 'production', 'receipt', 'return', 'revenue', 'saving', 'surplus', 'turnout', 'value', 'yield']"
progeny,"['breed', 'children', 'descendants', 'family', 'get', 'issue', 'kids', 'lineage', 'posterity', 'race', 'seed', 'stock', 'young']"
programme,[]
progress,"['advance', 'breakthrough', 'development', 'evolution', 'growth', 'headway', 'improvement', 'increase', 'momentum', 'movement', 'pace', 'process', 'rise', 'stride']"
project,"['activity', 'business', 'deal', 'design', 'enterprise', 'job', 'plan', 'program', 'proposal', 'scheme', 'strategy', 'task', 'venture']"
promise,"['agreement', 'assurance', 'commitment', 'guarantee', 'obligation', 'pact', 'pledge', 'vow', 'word']"
promotion,"['advance', 'advancement', 'advocacy', 'aggrandizement', 'backing', 'betterment', 'boost', 'break', 'breakthrough', 'buildup', 'bump', 'elevation', 'encouragement', 'ennoblement', 'exaltation', 'furtherance', 'go-ahead', 'hike', 'honor', 'improvement', 'jump', 'lift', 'preference', 'preferment', 'progress', 'raise', 'rise', 'support', 'upgrade']"
prompting,"['arouse', 'cause', 'convince', 'draw', 'elicit', 'help', 'indicate', 'induce', 'inspire', 'motivate', 'persuade', 'propel', 'provoke', 'spur', 'stimulate', 'suggest', 'urge']"
proof,"['argument', 'clue', 'confirmation', 'criterion', 'data', 'demonstration', 'information', 'picture', 'reason', 'testament', 'testimony', 'validation', 'verification']"
property,"['equity', 'estate', 'farm', 'goods', 'home', 'house', 'land', 'ownership', 'plot', 'tract', 'wealth', 'worth']"
proportion,"['bulk', 'capacity', 'dimension', 'distribution', 'fraction', 'magnitude', 'percentage', 'portion', 'rate', 'ratio', 'scale', 'scope', 'share', 'volume']"
proposal,"['bid', 'idea', 'motion', 'offer', 'outline', 'overture', 'plan', 'program', 'project', 'proposition', 'recommendation', 'scheme']"
proposition,"['hypothesis', 'invitation', 'motion', 'premise', 'proposal', 'recommendation']"
prosecution,['pursuit']
prospect,"['anticipation', 'chance', 'expectation', 'forecast', 'future', 'hope', 'likelihood', 'plan', 'possibility', 'probability', 'promise', 'proposal', 'thought']"
prostacyclin,[]
protection,"['conservation', 'insurance', 'preservation', 'safeguard', 'safety', 'security', 'shelter', 'stability']"
protectionism,[]
protein,[]
protest,"['challenge', 'demonstration', 'dissent', 'objection', 'outcry', 'question', 'revolt', 'riot', 'turmoil']"
province,"['colony', 'county', 'department', 'district', 'part', 'region', 'territory', 'zone']"
provision,"['arrangement', 'plan']"
psychologist,"['clinician', 'doctor', 'psychoanalyst', 'psychotherapist', 'therapist']"
psychology,"['attitude', 'medicine', 'therapy']"
pub,"['bar', 'inn', 'joint', 'lounge', 'saloon', 'tavern']"
publication,"['advertisement', 'announcement', 'broadcast', 'broadcasting', 'disclosure', 'dissemination', 'issuance', 'publishing', 'reporting', 'writing']"
publicity,"['attention', 'clout', 'commercial', 'distribution', 'fame', 'hoopla', 'hype', 'noise', 'notoriety', 'propaganda']"
publisher,"['journalist', 'magazine', 'media', 'newspaper', 'paper', 'reporter', 'writer']"
publishing,"['announce', 'broadcast', 'circulate', 'declare', 'disclose', 'distribute', 'print', 'produce', 'promulgate', 'publicize', 'put out', 'report']"
pulse,['vibration']
pump,"['drain', 'draw', 'inject', 'pour', 'push', 'send', 'siphon', 'supply', 'tap']"
punishment,"['abuse', 'beating', 'discipline', 'forfeiture', 'retribution', 'sanction', 'suffering', 'torture', 'trial']"
purchase,"['acquisition', 'asset', 'investment']"
purchaser,"['customer', 'patron', 'shopper']"
purpose,"['ambition', 'aspiration', 'desire', 'determination', 'direction', 'function', 'goal', 'idea', 'intent', 'objective', 'plan', 'principle', 'project', 'reason', 'scheme', 'scope', 'target', 'view', 'wish']"
pursuit,"['hunt', 'inquiry', 'quest']"
qualification,"['accomplishment', 'adequacy', 'capability', 'competence', 'eligibility', 'experience', 'fitness', 'quality', 'skill', 'suitability']"
quality,"['aspect', 'character', 'condition', 'element', 'kind', 'nature', 'trait']"
quantity,"['abundance', 'batch', 'bulk', 'capacity', 'length', 'load', 'pile', 'portion', 'quota', 'size', 'sum', 'variety', 'volume']"
quarter,"['fourth', 'one-fourth', 'part', 'portion', 'term']"
quest,"['adventure', 'chase', 'crusade', 'expedition', 'hunt', 'inquiry', 'investigation', 'journey', 'probe', 'pursuit', 'research']"
questioning,['examination']
questionnaire,"['application', 'census', 'sampling', 'survey']"
quid,"['bolus', 'chew', 'food', 'rumen']"
race,"['chase', 'competition', 'contention', 'contest', 'course', 'event', 'marathon', 'match', 'relay', 'run', 'sprint']"
radiation,['emission']
raid,"['arrest', 'assault', 'break-in', 'capture', 'incursion', 'invasion', 'onslaught', 'sortie', 'surprise attack', 'sweep']"
rail,"['castigate', 'complain', 'fume', 'inveigh', 'rant', 'scold', 'thunder']"
rainwater,"['drink', 'rain']"
rally,"['assemblage', 'assembly', 'celebration', 'clambake', 'convention', 'convocation', 'meet', 'session']"
range,"['area', 'dimension', 'field', 'length', 'matter', 'scope', 'space', 'spectrum', 'territory']"
rank,"['musty', 'noxious', 'putrid']"
rape,"['abduction', 'abuse', 'maltreatment', 'molestation', 'violation']"
rapidity,"['alacrity', 'swiftness', 'velocity']"
rate,"['amount', 'estimate', 'percentage', 'quota', 'standard']"
rating,"['appraisal', 'assessment', 'category', 'valuation']"
ratio,"['proportion', 'quota', 'rate', 'scale']"
rationalization,"['justification', 'rationale']"
rationing,"['allot', 'conserve', 'give out', 'restrict']"
reach,"['ability', 'capacity', 'distance', 'grasp', 'horizon', 'influence', 'power', 'scope']"
reaction,"['answer', 'attitude', 'backlash', 'feedback', 'feeling', 'opinion', 'reception', 'reply', 'return']"
reactivity,"['awareness', 'feeling', 'nervousness', 'sense', 'subtlety', 'sympathy']"
reader,"['bibliophile', 'bookworm', 'editor', 'proofreader']"
readership,[]
reality,"['existence', 'matter', 'phenomenon', 'real world', 'realism', 'sensibility', 'truth']"
realm,"['dimension', 'domain', 'field', 'sphere', 'territory', 'world']"
Rear,"['behind', 'following', 'hind', 'hinder', 'last', 'mizzen', 'posterior', 'postern', 'rearward', 'reverse', 'stern', 'tail']"
rearrangement,"['break', 'confusion', 'disarray', 'disconnection', 'discontinuity', 'disengagement', 'dislocation', 'disorder', 'disorganization', 'disruption', 'disturbance', 'division', 'luxation', 'misplacement', 'move', 'movement', 'shift']"
reason,"['logic', 'reasoning', 'sense']"
rebel,"['insurgent', 'rebellious', 'revolutionary']"
rebound,"['overcome', 'pick up', 'revive']"
receipt,"['certificate', 'voucher']"
receiver,"['acceptor', 'assignee', 'beneficiary', 'cashier', 'collector', 'consignee', 'creditor', 'customer', 'grantee', 'heir', 'recipient', 'subject', 'target', 'teller', 'trustee']"
reception,"['encounter', 'gathering', 'greeting', 'meeting', 'reaction', 'receiving', 'response', 'welcome']"
recession,"['bankruptcy', 'collapse', 'decline', 'deflation', 'downturn', 'hard times', 'inflation', 'shakeout', 'slide', 'slump', 'stagnation', 'unemployment']"
recipe,"['method', 'prescription', 'program', 'technique']"
recklessness,"['desperation', 'disregard']"
recognition,"['acceptance', 'admission', 'appreciation', 'awareness', 'concession', 'perception', 'realization', 'respect', 'understanding']"
recollection,"['memory', 'reminiscence']"
recommendation,"['charge', 'endorsement', 'guidance', 'instruction', 'judgment', 'order', 'proposal', 'proposition', 'sanction', 'suggestion', 'support']"
record,"['document', 'evidence', 'file', 'history', 'note', 'report', 'story', 'testimony', 'transcript']"
recording,"['documentation', 'recounting', 'registration', 'reporting']"
recovery,"['improvement', 'readjustment', 'reconstruction', 'rehabilitation', 'restoration', 'resumption', 'return']"
recruitment,['enrollment']
rectory,"['manse', 'vicarage']"
reduction,"['contraction', 'cut', 'cutback', 'devaluation', 'discount', 'rebate']"
redundancy,['repetition']
ref,"['referee', 'umpire']"
reference,"['allusion', 'hint', 'innuendo', 'mention', 'note', 'quotation']"
referendum,"['election', 'poll', 'vote']"
reflection,"['consideration', 'contemplation', 'idea', 'impression', 'meditation', 'observation', 'opinion', 'rumination', 'view']"
reflector,['speculum']
reflux,"['abatement', 'backflow', 'decay', 'decrease', 'degeneration', 'depreciation', 'deterioration', 'diminution', 'drop', 'dwindling', 'flagging', 'lessening', 'recession', 'retreat', 'shrinkage', 'sinking', 'slackening', 'subsidence', 'sweep', 'wane', 'waning', 'weakening', 'withdrawal']"
reform,"['amend', 'improve', 'rebuild', 'rehabilitate', 'remake', 'renovate', 'reorganize', 'repair', 'resolve', 'restore', 'revise', 'revolutionize', 'standardize', 'transform']"
refugee,"['alien', 'displaced person', 'emigrant', 'evacuee', 'exile', 'expatriate', 'foreigner']"
refusal,"['ban', 'defiance', 'exclusion', 'noncompliance', 'rejection', 'reversal', 'veto']"
refutation,"['confutation', 'contradiction', 'denial', 'disproof', 'refusal', 'refutal']"
regard,['view']
regime,"['administration', 'establishment', 'government', 'management', 'reign', 'rule', 'system']"
regiment,"['cadre', 'control', 'order', 'troops']"
region,"['country', 'district', 'field', 'land', 'locality', 'neighborhood', 'part', 'place', 'province', 'sector', 'suburb', 'territory', 'world', 'zone']"
register,"['registry', 'roster']"
registrar,['register']
registration,"['booking', 'certification', 'enrollment', 'filing', 'listing']"
regulation,"['adjustment', 'arrangement', 'control', 'governance', 'management', 'settlement', 'supervision']"
reign,"['dynasty', 'regime', 'tenure']"
reinstatement,"['arrival', 'entry', 'rebound', 'recovery', 'restoration']"
rejection,"['elimination', 'exclusion', 'repudiation', 'veto']"
relation,['relationship']
relationship,"['accord', 'affair', 'communication', 'contact', 'exchange', 'liaison', 'link', 'marriage', 'rapport', 'relation', 'tie']"
relative,"['analogous', 'corresponding', 'proportionate', 'related']"
release,"['clemency', 'discharge']"
